transID,value
NONHSAT235933.1,-627.6
NONHSAT235934.1,-729.5
NONHSAT235935.1,-755
NONHSAT235936.1,-637.1
NONHSAT235937.1,-408
NONHSAT235938.1,-618.8
NONHSAT235939.1,-541.3
NONHSAT235940.1,-661.5
NONHSAT235941.1,-628.8
NONHSAT235942.1,-178.3
NONHSAT235943.1,-347
NONHSAT235944.1,-281
NONHSAT235945.1,-240.4
NONHSAT235946.1,-285.9
NONHSAT235947.1,-295.7
NONHSAT235948.1,-320.9
NONHSAT235949.1,-356.4
NONHSAT140464.2,-256.3
NONHSAT140465.2,-113.4
NONHSAT140466.2,-390
NONHSAT172641.1,-333
NONHSAT172646.1,-107.4
NONHSAT172647.1,-172.7
NONHSAT172648.1,-377.4
NONHSAT235833.1,-583.3
NONHSAT235834.1,-501.5
NONHSAT235835.1,-670.7
NONHSAT235838.1,-90.7
NONHSAT235839.1,-144.8
NONHSAT235840.1,-276
NONHSAT147900.2,-506.9
NONHSAT147901.2,-1459
NONHSAT147902.2,-1552
NONHSAT147903.2,-196.6
NONHSAT147904.2,-140.4
NONHSAT172571.1,-819.6
NONHSAT172572.1,-303.7
NONHSAT172573.1,-522.6
NONHSAT172575.1,-111.2
NONHSAT235798.1,-1523.8
NONHSAT235799.1,-1551.9
NONHSAT235800.1,-841.9
NONHSAT235803.1,-1468.4
NONHSAT050739.2,-320.2
NONHSAT050740.2,-83.6
NONHSAT172011.1,-300.6
NONHSAT172012.1,-138.5
NONHSAT172454.1,-490.6
NONHSAT048142.2,-46.5
NONHSAT048143.2,-328.9
NONHSAT048144.2,-130.1
NONHSAT171893.1,-288.3
NONHSAT171894.1,-357.5
NONHSAT171895.1,-356.9
NONHSAT172400.1,-777.6
NONHSAT235599.1,-108.4
NONHSAT235601.1,-143
NONHSAT235602.1,-299
NONHSAT047990.2,-534.4
NONHSAT047997.2,-395
NONHSAT171863.1,-285.5
NONHSAT171864.1,-395
NONHSAT172385.1,-736.2
NONHSAT235562.1,-1264.9
NONHSAT171699.1,-364.3
NONHSAT172274.1,-549.9
NONHSAT235395.1,-541.7
NONHSAT041724.2,-345.4
NONHSAT041725.2,-385.9
NONHSAT041726.2,-197.9
NONHSAT041727.2,-141.5
NONHSAT041728.2,-140.2
NONHSAT041730.2,-126.7
NONHSAT041736.2,-189.8
NONHSAT041744.2,-967.4
NONHSAT041745.2,-165
NONHSAT041756.2,-77.6
NONHSAT041757.2,-159.7
NONHSAT041758.2,-120.9
NONHSAT041759.2,-120.3
NONHSAT171476.1,-1009.34
NONHSAT171477.1,-504.1
NONHSAT171479.1,-740
NONHSAT171480.1,-260.4
NONHSAT171486.1,-174.4
NONHSAT171487.1,-59.1
NONHSAT171488.1,-107.2
NONHSAT172155.1,-1005.1
NONHSAT172156.1,-487.8
NONHSAT235266.1,-111.4
NONHSAT235268.1,-786.4
NONHSAT235269.1,-102.8
NONHSAT235270.1,-404.6
NONHSAT040905.2,-218.2
NONHSAT170526.1,-164.6
NONHSAT170527.1,-136.7
NONHSAT172092.1,-303.1
NONHSAT234666.1,-713.8
NONHSAT234667.1,-1150.3
NONHSAT234668.1,-139.7
NONHSAT051141.2,-389.6
NONHSAT051142.2,-420.6
NONHSAT051143.2,-84.2
NONHSAT051144.2,-65.1
NONHSAT172062.1,-195
NONHSAT172063.1,-183.2
NONHSAT050872.2,-132.4
NONHSAT050217.2,-302.9
NONHSAT050219.2,-275.3
NONHSAT050220.2,-292.7
NONHSAT050221.2,-205.4
NONHSAT050226.2,-54.9
NONHSAT050228.2,-180
NONHSAT050230.2,-325
NONHSAT050231.2,-112
NONHSAT050232.2,-572.6
NONHSAT050233.2,-286.6
NONHSAT050234.2,-292.7
NONHSAT050235.2,-162.3
NONHSAT050236.2,-150.6
NONHSAT050237.2,-200.1
NONHSAT050239.2,-164.2
NONHSAT050240.2,-139.2
NONHSAT050241.2,-141.5
NONHSAT171982.1,-89.5
NONHSAT171983.1,-302.3
NONHSAT171984.1,-140.8
NONHSAT171985.1,-488
NONHSAT171986.1,-329.8
NONHSAT171987.1,-108.3
NONHSAT171988.1,-236.6
NONHSAT171989.1,-418.5
NONHSAT171991.1,-131.8
NONHSAT171993.1,-851.3
NONHSAT171994.1,-38.9
NONHSAT171995.1,-401.1
NONHSAT235663.1,-179.3
NONHSAT235664.1,-933.3
NONHSAT235665.1,-967.5
NONHSAT235666.1,-867
NONHSAT235667.1,-248.9
NONHSAT235670.1,-200.4
NONHSAT235671.1,-284.1
NONHSAT235673.1,-224.1
NONHSAT235674.1,-374.5
NONHSAT235675.1,-890.2
NONHSAT235680.1,-44.3
NONHSAT235683.1,-301.9
NONHSAT235684.1,-998.6
NONHSAT235687.1,-552
NONHSAT235689.1,-291.6
NONHSAT235690.1,-1005.2
NONHSAT235691.1,-310.2
NONHSAT050181.2,-593
NONHSAT050182.2,-470.3
NONHSAT050183.2,-595.8
NONHSAT050184.2,-411.6
NONHSAT050185.2,-261.3
NONHSAT050186.2,-162.7
NONHSAT050187.2,-163.1
NONHSAT050188.2,-204.1
NONHSAT050189.2,-291.2
NONHSAT050191.2,-223.3
NONHSAT050192.2,-415.1
NONHSAT050194.2,-399
NONHSAT050196.2,-306.9
NONHSAT050197.2,-212.5
NONHSAT171963.1,-598
NONHSAT171965.1,-64.3
NONHSAT235643.1,-737.2
NONHSAT235644.1,-91.3
NONHSAT235645.1,-873.5
NONHSAT235646.1,-320
NONHSAT235648.1,-133.7
NONHSAT235649.1,-172.9
NONHSAT235650.1,-244.3
NONHSAT235652.1,-229.2
NONHSAT047254.2,-417.9
NONHSAT047259.2,-426.7
NONHSAT047260.2,-451.9
NONHSAT047261.2,-214.2
NONHSAT171783.1,-165.2
NONHSAT171785.1,-245.7
NONHSAT235468.1,-687.6
NONHSAT235471.1,-748.3
NONHSAT235472.1,-453.8
NONHSAT235473.1,-491
NONHSAT235474.1,-521.8
NONHSAT235475.1,-484.8
NONHSAT235476.1,-1510.1
NONHSAT235480.1,-127.1
NONHSAT235481.1,-904.5
NONHSAT047172.2,-273.6
NONHSAT047173.2,-294.3
NONHSAT047174.2,-224
NONHSAT047175.2,-122.2
NONHSAT047176.2,-253.3
NONHSAT047178.2,-783.5
NONHSAT047179.2,-608.5
NONHSAT047180.2,-564
NONHSAT047181.2,-963.3
NONHSAT047182.2,-662.1
NONHSAT047183.2,-600.7
NONHSAT047188.2,-180.5
NONHSAT047189.2,-227.2
NONHSAT047190.2,-805.5
NONHSAT171769.1,-455.3
NONHSAT171770.1,-298.7
NONHSAT171771.1,-268.8
NONHSAT171772.1,-303.3
NONHSAT171773.1,-206
NONHSAT171774.1,-443.2
NONHSAT235460.1,-533.8
NONHSAT235461.1,-1139.1
NONHSAT235462.1,-915.2
NONHSAT235464.1,-450.5
NONHSAT235465.1,-494.7
NONHSAT046950.2,-64
NONHSAT046951.2,-588.8
NONHSAT046952.2,-390.4
NONHSAT046953.2,-89.1
NONHSAT046954.2,-142.7
NONHSAT171728.1,-255.9
NONHSAT235431.1,-237.8
NONHSAT235435.1,-374
NONHSAT048430.2,-589.07
NONHSAT048463.2,-191.4
NONHSAT048464.2,-733.7
NONHSAT048465.2,-573.1
NONHSAT171188.1,-88.7
NONHSAT235095.1,-536.5
NONHSAT235096.1,-496.4
NONHSAT235097.1,-358.2
NONHSAT041789.2,-119.7
NONHSAT041790.2,-111
NONHSAT041791.2,-250.7
NONHSAT041792.2,-359.3
NONHSAT041793.2,-806.3
NONHSAT041794.2,-829.4
NONHSAT041795.2,-197.5
NONHSAT041796.2,-754.7
NONHSAT041797.2,-158.9
NONHSAT041798.2,-862.6
NONHSAT041799.2,-310.9
NONHSAT041800.2,-198.9
NONHSAT041801.2,-633.3
NONHSAT041802.2,-900.5
NONHSAT041803.2,-790.2
NONHSAT041805.2,-330.7
NONHSAT041806.2,-498.4
NONHSAT170679.1,-791.6
NONHSAT170680.1,-135.1
NONHSAT170681.1,-91.1
NONHSAT038084.2,-61.9
NONHSAT038085.2,-187.8
NONHSAT038086.2,-169.4
NONHSAT038087.2,-129.31
NONHSAT038089.2,-306.6
NONHSAT168697.1,-261
NONHSAT168698.1,-148.51
NONHSAT168699.1,-112.9
NONHSAT168700.1,-373.6
NONHSAT168701.1,-598.5
NONHSAT170228.1,-448.3
NONHSAT233851.1,-249.7
NONHSAT233852.1,-715.6
NONHSAT233853.1,-760.1
NONHSAT037862.2,-818.9
NONHSAT169505.1,-846
NONHSAT170199.1,-158.1
NONHSAT037591.2,-278.9
NONHSAT037592.2,-672.4
NONHSAT168617.1,-215.4
NONHSAT170185.1,-800.77
NONHSAT233790.1,-249.9
NONHSAT233791.1,-296
NONHSAT233792.1,-65.8
NONHSAT233793.1,-1289.1
NONHSAT233795.1,-260
NONHSAT233797.1,-141.9
NONHSAT036940.2,-797.3
NONHSAT036941.2,-150.9
NONHSAT036942.2,-119.6
NONHSAT169333.1,-124.5
NONHSAT169334.1,-154.4
NONHSAT169335.1,-153.1
NONHSAT234252.1,-545.5
NONHSAT234253.1,-109
NONHSAT036690.2,-735.9
NONHSAT036692.2,-112.2
NONHSAT036693.2,-43.8
NONHSAT169283.1,-551
NONHSAT169286.1,-732.9
NONHSAT234199.1,-528.5
NONHSAT234200.1,-562.6
NONHSAT234201.1,-709.4
NONHSAT234202.1,-609.7
NONHSAT234203.1,-511.4
NONHSAT037607.2,-658.7
NONHSAT169472.1,-59.9
NONHSAT037489.2,-111.3
NONHSAT037491.2,-159.3
NONHSAT169445.1,-272.3
NONHSAT234364.1,-295.2
NONHSAT234365.1,-1183.3
NONHSAT234366.1,-326.2
NONHSAT234367.1,-216
NONHSAT234368.1,-573.6
NONHSAT234369.1,-446.2
NONHSAT234370.1,-283.7
NONHSAT234371.1,-218.6
NONHSAT234372.1,-673.6
NONHSAT169423.1,-77.8
NONHSAT036345.2,-172.8
NONHSAT036347.2,-157.9
NONHSAT036349.2,-67.1
NONHSAT036351.2,-145.2
NONHSAT036353.2,-162
NONHSAT036355.2,-129.9
NONHSAT169214.1,-153.4
NONHSAT169215.1,-259.6
NONHSAT169216.1,-67.3
NONHSAT234140.1,-683.1
NONHSAT234141.1,-364.9
NONHSAT234142.1,-348.7
NONHSAT234143.1,-325.5
NONHSAT234144.1,-110.9
NONHSAT234145.1,-137.8
NONHSAT234148.1,-361.8
NONHSAT169129.1,-50.1
NONHSAT169132.1,-218.27
NONHSAT169133.1,-417.7
NONHSAT169134.1,-751.2
NONHSAT169135.1,-742.9
NONHSAT234101.1,-420.1
NONHSAT234102.1,-253.2
NONHSAT234103.1,-221.3
NONHSAT234104.1,-178
NONHSAT234105.1,-145.1
NONHSAT040250.2,-220.4
NONHSAT040251.2,-203.3
NONHSAT040253.2,-134.5
NONHSAT169005.1,-381.8
NONHSAT234018.1,-199.5
NONHSAT234019.1,-138
NONHSAT234020.1,-270.6
NONHSAT234021.1,-577.9
NONHSAT234022.1,-384.3
NONHSAT234023.1,-1522.24
NONHSAT169000.1,-774.2
NONHSAT234011.1,-529.7
NONHSAT234012.1,-898
NONHSAT234013.1,-1603.7
NONHSAT039999.2,-1049
NONHSAT040000.2,-252.8
NONHSAT040002.2,-950.2
NONHSAT040003.2,-104.2
NONHSAT168959.1,-95.2
NONHSAT233979.1,-1513
NONHSAT168958.1,-141.9
NONHSAT039734.2,-239
NONHSAT039736.2,-691.6
NONHSAT039737.2,-673.3
NONHSAT039738.2,-638.9
NONHSAT039739.2,-630.2
NONHSAT039740.2,-682.4
NONHSAT039741.2,-670.5
NONHSAT039742.2,-679.9
NONHSAT039743.2,-717.1
NONHSAT039744.2,-655.7
NONHSAT039745.2,-735.4
NONHSAT039746.2,-609.6
NONHSAT039748.2,-697.7
NONHSAT039749.2,-700.6
NONHSAT039750.2,-659.8
NONHSAT039753.2,-335.9
NONHSAT039754.2,-528.6
NONHSAT039756.2,-689.3
NONHSAT039757.2,-695.8
NONHSAT039758.2,-587.3
NONHSAT039759.2,-495.4
NONHSAT039761.2,-173.8
NONHSAT039762.2,-813.5
NONHSAT039763.2,-166.7
NONHSAT039764.2,-611.9
NONHSAT039766.2,-615.5
NONHSAT039767.2,-289.9
NONHSAT039772.2,-1106.6
NONHSAT039774.2,-267.9
NONHSAT039775.2,-381.5
NONHSAT039776.2,-194.7
NONHSAT039782.2,-1060.5
NONHSAT039783.2,-1409.7
NONHSAT039784.2,-196.9
NONHSAT039798.2,-390.7
NONHSAT039799.2,-564.6
NONHSAT039801.2,-490.5
NONHSAT039802.2,-189.8
NONHSAT039809.2,-317
NONHSAT039812.2,-80
NONHSAT039813.2,-99.7
NONHSAT039815.2,-112.3
NONHSAT039829.2,-109.3
NONHSAT039831.2,-398.9
NONHSAT039832.2,-105.3
NONHSAT039834.2,-102.2
NONHSAT039835.2,-123.1
NONHSAT039853.2,-163.3
NONHSAT039854.2,-244.5
NONHSAT039855.2,-203.3
NONHSAT039869.2,-283.2
NONHSAT039873.2,-489.3
NONHSAT039874.2,-489.3
NONHSAT039875.2,-233.4
NONHSAT039876.2,-235.6
NONHSAT039877.2,-158.5
NONHSAT039878.2,-384
NONHSAT168943.1,-135
NONHSAT168945.1,-135.3
NONHSAT168946.1,-507.9
NONHSAT168947.1,-532.7
NONHSAT168948.1,-94.3
NONHSAT168949.1,-164.8
NONHSAT168950.1,-161.6
NONHSAT168951.1,-155.2
NONHSAT168952.1,-61.9
NONHSAT168953.1,-239.8
NONHSAT168954.1,-87.4
NONHSAT168955.1,-311.9
NONHSAT168956.1,-661.8
NONHSAT168957.1,-204.5
NONHSAT233954.1,-1341.3
NONHSAT233955.1,-646.7
NONHSAT233957.1,-713.8
NONHSAT233958.1,-709.9
NONHSAT233960.1,-674.1
NONHSAT233962.1,-608.4
NONHSAT233964.1,-199.4
NONHSAT233965.1,-619
NONHSAT233966.1,-348.3
NONHSAT233969.1,-314
NONHSAT233970.1,-475.7
NONHSAT233971.1,-165.8
NONHSAT233972.1,-377.4
NONHSAT233973.1,-1089.1
NONHSAT233974.1,-689.2
NONHSAT233975.1,-338.6
NONHSAT233976.1,-570.7
NONHSAT038126.2,-84.5
NONHSAT038127.2,-478.2
NONHSAT038128.2,-247.1
NONHSAT038129.2,-184.1
NONHSAT038130.2,-399.7
NONHSAT038133.2,-218.9
NONHSAT038135.2,-172.5
NONHSAT038136.2,-117.7
NONHSAT038137.2,-287.3
NONHSAT038138.2,-572.4
NONHSAT038139.2,-166.5
NONHSAT168729.1,-81.4
NONHSAT168730.1,-76.4
NONHSAT168731.1,-422.7
NONHSAT168733.1,-89.1
NONHSAT168734.1,-91.1
NONHSAT233860.1,-314.2
NONHSAT233862.1,-521.4
NONHSAT233864.1,-250.1
NONHSAT233865.1,-247.4
NONHSAT233866.1,-357
NONHSAT233867.1,-602
NONHSAT233868.1,-207.1
NONHSAT233869.1,-108
NONHSAT233870.1,-503.6
NONHSAT233871.1,-539.4
NONHSAT233872.1,-483.9
NONHSAT233873.1,-116.5
NONHSAT036929.2,-153
NONHSAT036931.2,-265.5
NONHSAT036932.2,-207.4
NONHSAT036935.2,-167.5
NONHSAT168438.1,-226.7
NONHSAT168439.1,-282.8
NONHSAT168442.1,-98.9
NONHSAT233699.1,-782.4
NONHSAT233702.1,-704.8
NONHSAT233703.1,-754.3
NONHSAT233704.1,-1100.6
NONHSAT233706.1,-1126.6
NONHSAT233707.1,-352.6
NONHSAT233708.1,-744.2
NONHSAT233709.1,-177.6
NONHSAT036535.2,-127.8
NONHSAT036536.2,-143.2
NONHSAT036538.2,-99.4
NONHSAT036539.2,-372.6
NONHSAT036540.2,-99.6
NONHSAT036541.2,-374.5
NONHSAT036542.2,-227.1
NONHSAT036543.2,-137.1
NONHSAT036544.2,-92.4
NONHSAT036545.2,-380.4
NONHSAT036546.2,-151
NONHSAT036548.2,-162.8
NONHSAT036549.2,-88.7
NONHSAT168339.1,-423.4
NONHSAT168340.1,-409.4
NONHSAT168341.1,-191.6
NONHSAT168343.1,-337.5
NONHSAT168344.1,-111.4
NONHSAT168348.1,-250.6
NONHSAT168349.1,-819.6
NONHSAT233639.1,-115.2
NONHSAT233641.1,-198.4
NONHSAT233642.1,-302.3
NONHSAT233643.1,-296.1
NONHSAT233644.1,-353.8
NONHSAT233645.1,-755.8
NONHSAT233646.1,-54.9
NONHSAT036162.2,-347.2
NONHSAT036167.2,-192
NONHSAT036168.2,-216
NONHSAT036169.2,-235.3
NONHSAT036170.2,-207
NONHSAT036171.2,-180.7
NONHSAT036172.2,-190.8
NONHSAT036177.2,-96.9
NONHSAT036178.2,-186.4
NONHSAT036181.2,-145.9
NONHSAT036182.2,-170.1
NONHSAT036183.2,-67.5
NONHSAT036185.2,-168.8
NONHSAT036187.2,-56
NONHSAT036190.2,-166.4
NONHSAT036191.2,-162.5
NONHSAT168243.1,-778.4
NONHSAT168244.1,-230
NONHSAT168245.1,-272.7
NONHSAT168248.1,-76.9
NONHSAT168249.1,-162
NONHSAT233589.1,-499.7
NONHSAT233590.1,-216.5
NONHSAT233591.1,-140.5
NONHSAT233592.1,-257.4
NONHSAT168138.1,-815.9
NONHSAT034666.2,-346.1
NONHSAT034695.2,-482.6
NONHSAT166119.1,-281.8
NONHSAT167921.1,-169.3
NONHSAT167922.1,-339.9
NONHSAT232887.1,-997.89
NONHSAT033275.2,-435.5
NONHSAT166629.1,-512.6
NONHSAT167483.1,-195.9
NONHSAT033167.2,-898.47
NONHSAT033168.2,-39
NONHSAT165520.1,-152.4
NONHSAT165526.1,-74.9
NONHSAT167460.1,-517.3
NONHSAT232691.1,-89.9
NONHSAT232692.1,-190.1
NONHSAT232693.1,-92.8
NONHSAT232694.1,-66.9
NONHSAT033321.2,-774
NONHSAT033322.2,-59.9
NONHSAT033326.2,-549.3
NONHSAT033329.2,-1176.1
NONHSAT033330.2,-1142.8
NONHSAT033332.2,-930.2
NONHSAT033333.2,-680.7
NONHSAT033334.2,-215.4
NONHSAT166636.1,-974.8
NONHSAT166637.1,-333.3
NONHSAT166638.1,-871.1
NONHSAT166642.1,-937.5
NONHSAT166643.1,-193.9
NONHSAT166644.1,-634.1
NONHSAT166645.1,-81.4
NONHSAT166647.1,-103.3
NONHSAT166648.1,-272.9
NONHSAT166649.1,-138.5
NONHSAT166650.1,-622.2
NONHSAT166651.1,-157.9
NONHSAT233131.1,-182.8
NONHSAT233132.1,-350.9
NONHSAT233133.1,-299.97
NONHSAT233134.1,-472.9
NONHSAT233135.1,-608.1
NONHSAT233136.1,-427.5
NONHSAT233138.1,-373.5
NONHSAT233139.1,-589.5
NONHSAT233140.1,-394.32
NONHSAT233142.1,-658.7
NONHSAT233143.1,-735
NONHSAT233144.1,-252.3
NONHSAT233145.1,-179.2
NONHSAT233146.1,-288
NONHSAT166604.1,-67.1
NONHSAT032637.2,-138.9
NONHSAT032638.2,-223.8
NONHSAT032640.2,-101.7
NONHSAT032642.2,-181.5
NONHSAT032644.2,-47.5
NONHSAT166497.1,-92.4
NONHSAT166498.1,-160.5
NONHSAT166499.1,-208.1
NONHSAT166500.1,-220
NONHSAT166501.1,-123.9
NONHSAT166502.1,-99.2
NONHSAT233049.1,-385.64
NONHSAT233050.1,-328.04
NONHSAT233053.1,-379.3
NONHSAT233054.1,-167.7
NONHSAT233055.1,-191.8
NONHSAT233056.1,-191.8
NONHSAT034741.2,-1030.2
NONHSAT166130.1,-622.6
NONHSAT166131.1,-789.7
NONHSAT166132.1,-733.1
NONHSAT166133.1,-74.1
NONHSAT165648.1,-179.1
NONHSAT032811.2,-134.9
NONHSAT032813.2,-122.4
NONHSAT165454.1,-158.4
NONHSAT232677.1,-146.7
NONHSAT232678.1,-744
NONHSAT029831.2,-125.4
NONHSAT029833.2,-88.6
NONHSAT029836.2,-56.6
NONHSAT029837.2,-55.7
NONHSAT029838.2,-39
NONHSAT162538.1,-336.2
NONHSAT162540.1,-110.7
NONHSAT162541.1,-55.6
NONHSAT162542.1,-78.1
NONHSAT162543.1,-126.8
NONHSAT231452.1,-129.1
NONHSAT231453.1,-920.7
NONHSAT231454.1,-76.7
NONHSAT231455.1,-158
NONHSAT231456.1,-160.8
NONHSAT231457.1,-380.4
NONHSAT028680.2,-662.4
NONHSAT028682.2,-101.5
NONHSAT164710.1,-284.3
NONHSAT231280.1,-766.6
NONHSAT231282.1,-673.4
NONHSAT231283.1,-473.5
NONHSAT231284.1,-616.8
NONHSAT028143.2,-963.3
NONHSAT028144.2,-499.3
NONHSAT028145.2,-963.3
NONHSAT028146.2,-1304.1
NONHSAT164672.1,-521.6
NONHSAT231232.1,-1304.1
NONHSAT231234.1,-354.8
NONHSAT027218.2,-157.4
NONHSAT027219.2,-48.1
NONHSAT027221.2,-210.8
NONHSAT161936.1,-95.6
NONHSAT161938.1,-73.9
NONHSAT231108.1,-346.1
NONHSAT231111.1,-867.4
NONHSAT164226.1,-404.6
NONHSAT027523.2,-201.2
NONHSAT027526.2,-205.5
NONHSAT027527.2,-155.3
NONHSAT163424.1,-556.1
NONHSAT163425.1,-220
NONHSAT163426.1,-288.1
NONHSAT163427.1,-174.8
NONHSAT163428.1,-136.9
NONHSAT231979.1,-838.2
NONHSAT231982.1,-915.1
NONHSAT027467.2,-232.2
NONHSAT163400.1,-360.3
NONHSAT231963.1,-251.4
NONHSAT231967.1,-131.5
NONHSAT163251.1,-64.6
NONHSAT025509.2,-949
NONHSAT025510.2,-133.8
NONHSAT163191.1,-108.1
NONHSAT231772.1,-465.3
NONHSAT231775.1,-394.1
NONHSAT231776.1,-893.2
NONHSAT231777.1,-328.4
NONHSAT231778.1,-1346
NONHSAT231780.1,-413.44
NONHSAT231781.1,-65.4
NONHSAT231783.1,-352.9
NONHSAT031769.2,-123.2
NONHSAT162988.1,-299.2
NONHSAT162991.1,-472.4
NONHSAT162994.1,-221.7
NONHSAT231698.1,-355
NONHSAT231699.1,-112.2
NONHSAT231700.1,-159
NONHSAT231701.1,-346.4
NONHSAT162896.1,-174.2
NONHSAT162897.1,-860.7
NONHSAT030938.2,-169.5
NONHSAT162818.1,-65
NONHSAT231637.1,-532.3
NONHSAT231638.1,-939.9
NONHSAT231639.1,-840.4
NONHSAT030562.2,-211.3
NONHSAT030563.2,-698.2
NONHSAT162723.1,-149
NONHSAT030080.2,-167.8
NONHSAT030082.2,-55.8
NONHSAT030083.2,-125.9
NONHSAT030085.2,-203
NONHSAT030089.2,-706
NONHSAT030091.2,-522.2
NONHSAT030095.2,-192.2
NONHSAT030096.2,-268.4
NONHSAT030098.2,-143.5
NONHSAT030099.2,-201.7
NONHSAT030100.2,-909.1
NONHSAT030101.2,-176.3
NONHSAT030103.2,-267.8
NONHSAT162619.1,-180.8
NONHSAT162620.1,-126.4
NONHSAT162621.1,-51.1
NONHSAT162622.1,-68
NONHSAT162623.1,-85.2
NONHSAT162624.1,-404.3
NONHSAT162625.1,-33.6
NONHSAT231507.1,-495.4
NONHSAT231508.1,-799.6
NONHSAT231509.1,-870.3
NONHSAT231510.1,-679
NONHSAT231511.1,-803.4
NONHSAT231512.1,-344.6
NONHSAT231513.1,-272.3
NONHSAT231514.1,-294.1
NONHSAT231515.1,-322
NONHSAT231517.1,-302.3
NONHSAT231518.1,-362.8
NONHSAT231519.1,-341
NONHSAT231520.1,-164.8
NONHSAT231521.1,-565.1
NONHSAT231522.1,-314.1
NONHSAT231523.1,-757.2
NONHSAT231524.1,-803.3
NONHSAT231525.1,-575.4
NONHSAT231526.1,-334.6
NONHSAT029748.2,-137.2
NONHSAT029749.2,-259.4
NONHSAT029750.2,-99.6
NONHSAT029751.2,-263.2
NONHSAT029752.2,-72.6
NONHSAT029753.2,-154.3
NONHSAT162507.1,-503.3
NONHSAT231402.1,-180.8
NONHSAT231403.1,-142.3
NONHSAT231404.1,-159
NONHSAT231405.1,-114.4
NONHSAT029564.2,-280.4
NONHSAT029565.2,-97.6
NONHSAT029566.2,-89.2
NONHSAT029567.2,-88.8
NONHSAT029569.2,-1022.14
NONHSAT029570.2,-336.2
NONHSAT162455.1,-508.3
NONHSAT162456.1,-277
NONHSAT162457.1,-386.7
NONHSAT162458.1,-59.4
NONHSAT231368.1,-165.3
NONHSAT162285.1,-664.2
NONHSAT028343.2,-114.3
NONHSAT028344.2,-303.2
NONHSAT028345.2,-371.4
NONHSAT028346.2,-337.4
NONHSAT028347.2,-222.6
NONHSAT028348.2,-301.5
NONHSAT028349.2,-67
NONHSAT028350.2,-130.6
NONHSAT162203.1,-334.8
NONHSAT162204.1,-476.5
NONHSAT162205.1,-68.5
NONHSAT231250.1,-259.7
NONHSAT231251.1,-260
NONHSAT231252.1,-340.2
NONHSAT231253.1,-130.7
NONHSAT027933.2,-1329.1
NONHSAT027935.2,-1217
NONHSAT027936.2,-84.9
NONHSAT162142.1,-201.5
NONHSAT162143.1,-153.7
NONHSAT231204.1,-271.2
NONHSAT231206.1,-251.8
NONHSAT231208.1,-593.3
NONHSAT231209.1,-73.6
NONHSAT231210.1,-202
NONHSAT027288.2,-183.5
NONHSAT027289.2,-209.2
NONHSAT027291.2,-96.5
NONHSAT027292.2,-236.9
NONHSAT027293.2,-86
NONHSAT027294.2,-160.4
NONHSAT027295.2,-209
NONHSAT027296.2,-526.6
NONHSAT027297.2,-128
NONHSAT161952.1,-100.1
NONHSAT161953.1,-179.5
NONHSAT161954.1,-99
NONHSAT161956.1,-241.8
NONHSAT161957.1,-300
NONHSAT161959.1,-62.5
NONHSAT231125.1,-532.6
NONHSAT231126.1,-585.3
NONHSAT027284.2,-101.7
NONHSAT161948.1,-278
NONHSAT161950.1,-63.4
NONHSAT231118.1,-561.7
NONHSAT231119.1,-279.9
NONHSAT231120.1,-399.9
NONHSAT231121.1,-431.5
NONHSAT231124.1,-89.3
NONHSAT026287.2,-1060.4
NONHSAT026288.2,-817.1
NONHSAT026289.2,-534.2
NONHSAT026290.2,-520.7
NONHSAT026291.2,-862.1
NONHSAT026292.2,-455.2
NONHSAT026293.2,-412.4
NONHSAT026294.2,-426.8
NONHSAT026295.2,-332
NONHSAT026296.2,-207
NONHSAT026297.2,-201.5
NONHSAT026298.2,-200.3
NONHSAT026299.2,-156.5
NONHSAT026300.2,-126.5
NONHSAT026313.2,-479.7
NONHSAT026316.2,-326.6
NONHSAT026317.2,-168.1
NONHSAT026318.2,-366
NONHSAT026320.2,-1416.57
NONHSAT161811.1,-1089.21
NONHSAT161812.1,-504
NONHSAT025168.2,-178.1
NONHSAT159919.1,-178.4
NONHSAT159920.1,-205.8
NONHSAT159921.1,-255.3
NONHSAT159922.1,-236.9
NONHSAT161670.1,-348.7
NONHSAT230199.1,-268.7
NONHSAT230200.1,-90.3
NONHSAT018596.2,-167.8
NONHSAT158966.1,-266.1
NONHSAT158967.1,-283.4
NONHSAT158968.1,-233.3
NONHSAT158969.1,-97.1
NONHSAT161101.1,-131.8
NONHSAT017753.2,-136.4
NONHSAT158787.1,-275.9
NONHSAT161000.1,-137
NONHSAT229606.1,-430.6
NONHSAT229607.1,-721.4
NONHSAT229608.1,-661.9
NONHSAT229610.1,-713.4
NONHSAT229611.1,-281
NONHSAT025209.2,-98.6
NONHSAT025210.2,-202.3
NONHSAT025211.2,-92.6
NONHSAT025212.2,-333.7
NONHSAT025213.2,-319.6
NONHSAT025214.2,-794.7
NONHSAT025215.2,-174.6
NONHSAT160936.1,-1284.6
NONHSAT160937.1,-243.9
NONHSAT160938.1,-280.4
NONHSAT160939.1,-237.4
NONHSAT160940.1,-633.9
NONHSAT160941.1,-275.9
NONHSAT160942.1,-74.3
NONHSAT160945.1,-1100.1
NONHSAT230962.1,-346.5
NONHSAT230963.1,-283.6
NONHSAT024996.2,-742.8
NONHSAT160871.1,-252.5
NONHSAT160872.1,-1042.3
NONHSAT160873.1,-295.4
NONHSAT160874.1,-1074
NONHSAT160875.1,-134
