transID,eng
NONMMUT072577.2,-665.4
NONMMUT072576.2,-414.7
NONMMUT072575.2,-317.04
NONMMUT072573.2,-840.4
NONMMUT072569.2,-252.3
NONMMUT072548.2,-440.6
NONMMUT072546.2,-102.3
NONMMUT072544.2,-1022.4
NONMMUT072545.2,-836
NONMMUT072542.2,-235.7
NONMMUT072529.2,-668.8
NONMMUT072526.2,-804.1
NONMMUT072524.2,-442.6
NONMMUT072479.2,-847
NONMMUT072444.2,-641.2
NONMMUT072441.2,-735.7
NONMMUT072429.2,-458.6
NONMMUT072418.2,-741
NONMMUT072405.2,-891.9
NONMMUT072404.2,-503.9
NONMMUT072401.2,-461.2
NONMMUT072359.2,-411.2
NONMMUT072362.2,-60.1
NONMMUT135908.1,-156
NONMMUT135909.1,-104.4
NONMMUT072344.2,-826.3
NONMMUT072343.2,-1098.34
NONMMUT072335.2,-863.6
NONMMUT072336.2,-400.6
NONMMUT072328.2,-447.7
NONMMUT072326.2,-424.7
NONMMUT072313.2,-468.4
NONMMUT072309.2,-112
NONMMUT072308.2,-102.8
NONMMUT072307.2,-474.7
NONMMUT072306.2,-671.7
NONMMUT072302.2,-310.5
NONMMUT072299.2,-190.5
NONMMUT072276.2,-1096.9
NONMMUT072265.2,-539.4
NONMMUT072264.2,-120.4
NONMMUT072261.2,-364.6
NONMMUT072260.2,-584.24
NONMMUT072257.2,-720.97
NONMMUT072256.2,-554.7
NONMMUT072254.2,-642.9
NONMMUT072253.2,-544.7
NONMMUT072239.2,-141.9
NONMMUT072240.2,-1889.37
NONMMUT072241.2,-2056
NONMMUT072242.2,-322.2
NONMMUT072243.2,-2084.9
NONMMUT072244.2,-303
NONMMUT072245.2,-2231.61
NONMMUT072246.2,-2442.71
NONMMUT072247.2,-2406.81
NONMMUT072248.2,-183.9
NONMMUT135888.1,-266.4
NONMMUT135889.1,-111.1
NONMMUT135890.1,-1043.1
NONMMUT072236.2,-220
NONMMUT072235.2,-421.1
NONMMUT072234.2,-911.6
NONMMUT072232.2,-163.2
NONMMUT072231.2,-572
NONMMUT072230.2,-890.2
NONMMUT072225.2,-621.4
NONMMUT072222.2,-490.2
NONMMUT072221.2,-835.7
NONMMUT072220.2,-440.2
NONMMUT072219.2,-697.6
NONMMUT072215.2,-314.1
NONMMUT072212.2,-159.3
NONMMUT072211.2,-534
NONMMUT072210.2,-571.8
NONMMUT072208.2,-219.8
NONMMUT072207.2,-127.76
NONMMUT072205.2,-608.4
NONMMUT072204.2,-614.1
NONMMUT072176.2,-221.1
NONMMUT072175.2,-966.9
NONMMUT136859.1,-388.64
NONMMUT072172.2,-1112.9
NONMMUT072168.2,-648.47
NONMMUT072166.2,-410.3
NONMMUT072163.2,-811.8
NONMMUT072155.2,-291.3
NONMMUT135868.1,-123.2
NONMMUT072152.2,-194.2
NONMMUT072145.2,-311.6
NONMMUT072141.2,-314.08
NONMMUT072126.2,-531.7
NONMMUT072122.2,-371.9
NONMMUT072121.2,-123.8
NONMMUT072119.2,-894.1
NONMMUT072076.2,-764.7
NONMMUT072072.2,-768.48
NONMMUT072039.2,-769
NONMMUT072036.2,-567.7
NONMMUT072035.2,-435.89
NONMMUT072031.2,-800.9
NONMMUT072028.2,-103.5
NONMMUT072001.2,-623.8
NONMMUT071992.2,-258.2
NONMMUT071990.2,-441.2
NONMMUT071988.2,-1225.2
NONMMUT071983.2,-243.5
NONMMUT071978.2,-1098.7
NONMMUT071976.2,-436.3
NONMMUT071969.2,-441.9
NONMMUT071968.2,-672.5
NONMMUT071966.2,-691.9
NONMMUT071965.2,-566.9
NONMMUT071943.2,-468.8
NONMMUT071942.2,-661.2
NONMMUT071940.2,-877.3
NONMMUT071939.2,-557.3
NONMMUT071927.2,-740.2
NONMMUT136779.1,-498.1
NONMMUT136780.1,-285.8
NONMMUT071926.2,-1138.98
NONMMUT071903.2,-313.3
NONMMUT071901.2,-750
NONMMUT071900.2,-130.1
NONMMUT071897.2,-1339
NONMMUT071896.2,-609.3
NONMMUT071894.2,-688.8
NONMMUT135785.1,-560
NONMMUT071891.2,-705.9
NONMMUT071889.2,-171.4
NONMMUT071890.2,-136.3
NONMMUT136731.1,-94.3
NONMMUT071883.2,-617.8
NONMMUT071882.2,-340.7
NONMMUT071881.2,-1123.8
NONMMUT071876.2,-353.1
NONMMUT135757.1,-302
NONMMUT135758.1,-228.2
NONMMUT135759.1,-50
NONMMUT135760.1,-63.2
NONMMUT135761.1,-285.3
NONMMUT135764.1,-276.3
NONMMUT135765.1,-331
NONMMUT071874.2,-711.9
NONMMUT071868.2,-481.7
NONMMUT071867.2,-802.83
NONMMUT071866.2,-203.4
NONMMUT071865.2,-533.9
NONMMUT071863.2,-769.3
NONMMUT071857.2,-421.87
NONMMUT071858.2,-421.87
NONMMUT071824.2,-294.4
NONMMUT071818.2,-996
NONMMUT071817.2,-108.5
NONMMUT071814.2,-502.77
NONMMUT071812.2,-281.5
NONMMUT071813.2,-69.4
NONMMUT135700.1,-154.3
NONMMUT135701.1,-129.4
NONMMUT135702.1,-89.9
NONMMUT071811.2,-129.5
NONMMUT071806.2,-460.7
NONMMUT071803.2,-377.8
NONMMUT136701.1,-389.7
NONMMUT071799.2,-194.8
NONMMUT071787.2,-787.34
NONMMUT136693.1,-176.1
NONMMUT136695.1,-236.3
NONMMUT136696.1,-3064.4
NONMMUT071786.2,-497.2
NONMMUT071778.2,-860.2
NONMMUT071779.2,-2301.7
NONMMUT071780.2,-2301.2
NONMMUT071781.2,-277.1
NONMMUT071782.2,-164
NONMMUT071791.2,-699.9
NONMMUT071792.2,-1905.1
NONMMUT071793.2,-2034.3
NONMMUT071794.2,-85.7
NONMMUT071777.2,-532.4
NONMMUT071768.2,-433.9
NONMMUT071745.2,-322.7
NONMMUT071742.2,-191.8
NONMMUT071726.2,-308.2
NONMMUT071722.2,-150.5
NONMMUT071699.2,-229.4
NONMMUT071698.2,-367.6
NONMMUT071696.2,-958.3
NONMMUT071695.2,-234.8
NONMMUT071694.2,-739.4
NONMMUT071681.2,-465.5
NONMMUT136663.1,-971.2
NONMMUT071680.2,-762.8
NONMMUT071677.2,-259.1
NONMMUT071672.2,-1027.4
NONMMUT071673.2,-949.6
NONMMUT071674.2,-1080.2
NONMMUT136612.1,-399.9
NONMMUT136613.1,-193.2
NONMMUT136614.1,-140.3
NONMMUT071617.2,-318.3
NONMMUT071619.2,-376.5
NONMMUT071607.2,-111.2
NONMMUT071601.2,-45.99
NONMMUT071600.2,-574.9
NONMMUT071594.2,-143.6
NONMMUT071574.2,-184.9
NONMMUT071550.2,-188.1
NONMMUT071547.2,-509.9
NONMMUT071548.2,-446.5
NONMMUT071537.2,-527.2
NONMMUT071536.2,-510.9
NONMMUT071534.2,-679.5
NONMMUT071533.2,-672.9
NONMMUT071531.2,-229
NONMMUT071530.2,-749.6
NONMMUT071529.2,-124.2
NONMMUT071527.2,-461.1
NONMMUT071524.2,-60.4
NONMMUT133757.1,-60.5
NONMMUT071523.2,-363.5
NONMMUT071518.2,-415.5
NONMMUT071516.2,-1105.5
NONMMUT071512.2,-159
NONMMUT071502.2,-626.3
NONMMUT071503.2,-626.5
NONMMUT071504.2,-614.3
NONMMUT071500.2,-575.09
NONMMUT071494.2,-644.51
NONMMUT135632.1,-527.4
NONMMUT133749.1,-1167
NONMMUT133750.1,-614.2
NONMMUT133751.1,-403.7
NONMMUT153542.1,-247.1
NONMMUT153543.1,-157.4
NONMMUT071482.2,-407.5
NONMMUT071474.2,-332.8
NONMMUT071475.2,-360.1
NONMMUT135621.1,-218.5
NONMMUT135623.1,-312.9
NONMMUT135624.1,-71.2
NONMMUT154143.1,-321.6
NONMMUT154144.1,-403.7
NONMMUT071467.2,-864.7
NONMMUT071466.2,-598.7
NONMMUT071464.2,-570.8
NONMMUT135615.1,-146.4
NONMMUT071463.2,-840.3
NONMMUT071460.2,-382.3
NONMMUT135613.1,-129.8
NONMMUT154138.1,-3167.8
NONMMUT154139.1,-149.2
NONMMUT071458.2,-699.9
NONMMUT071459.2,-1395.9
NONMMUT135610.1,-690.3
NONMMUT135611.1,-301.3
NONMMUT135612.1,-371.5
NONMMUT071457.2,-299
NONMMUT071452.2,-1005.1
NONMMUT071447.2,-924.74
NONMMUT071429.2,-1012.8
NONMMUT071423.2,-330.3
NONMMUT071422.2,-85.4
NONMMUT071421.2,-265.2
NONMMUT071420.2,-627
NONMMUT071419.2,-792.3
NONMMUT071414.2,-584.9
NONMMUT071415.2,-567.65
NONMMUT071416.2,-138.15
NONMMUT071417.2,-219.85
NONMMUT133731.1,-506.4
NONMMUT153534.1,-196.3
NONMMUT071406.2,-462.1
NONMMUT071407.2,-459.6
NONMMUT071408.2,-261.3
NONMMUT133726.1,-526.7
NONMMUT133727.1,-426.9
NONMMUT133728.1,-275.5
NONMMUT133729.1,-409.8
NONMMUT153529.1,-958.94
NONMMUT071397.2,-2936.4
NONMMUT071398.2,-677
NONMMUT135583.1,-549.9
NONMMUT154123.1,-327.2
NONMMUT154124.1,-110.6
NONMMUT071394.2,-371.7
NONMMUT135581.1,-331.71
NONMMUT071378.2,-667.1
NONMMUT071379.2,-483
NONMMUT133700.1,-57.1
NONMMUT133701.1,-173.2
NONMMUT071376.2,-1048
NONMMUT071375.2,-664.3
NONMMUT071377.2,-452.4
NONMMUT133694.1,-704.64
NONMMUT153514.1,-1451.2
NONMMUT071374.2,-488.8
NONMMUT071365.2,-798.1
NONMMUT071366.2,-735.3
NONMMUT135572.1,-331
NONMMUT135573.1,-407.7
NONMMUT154118.1,-248.1
NONMMUT071364.2,-128
NONMMUT071362.2,-598.8
NONMMUT071361.2,-427.2
NONMMUT071360.2,-465.52
NONMMUT071359.2,-342.3
NONMMUT071357.2,-410.87
NONMMUT071355.2,-635.3
NONMMUT071354.2,-173.6
NONMMUT071353.2,-734.4
NONMMUT133687.1,-322.4
NONMMUT071350.2,-1060.4
NONMMUT071348.2,-194.2
NONMMUT071347.2,-192.8
NONMMUT135568.1,-468
NONMMUT071343.2,-555.7
NONMMUT071342.2,-238.5
NONMMUT071338.2,-997.6
NONMMUT071337.2,-382.7
NONMMUT071335.2,-789.6
NONMMUT071334.2,-415.4
NONMMUT071333.2,-958.7
NONMMUT135562.1,-164.1
NONMMUT154115.1,-645.24
NONMMUT071332.2,-81.6
NONMMUT071313.2,-536.2
NONMMUT133672.1,-318.8
NONMMUT071311.2,-303.8
NONMMUT071312.2,-261
NONMMUT133661.1,-278.1
NONMMUT133664.1,-295.1
NONMMUT133665.1,-983.3
NONMMUT133666.1,-365.4
NONMMUT133669.1,-529.2
NONMMUT133670.1,-2254.05
NONMMUT133671.1,-327.5
NONMMUT071309.2,-1004.9
NONMMUT071304.2,-373.8
NONMMUT071305.2,-197
NONMMUT071307.2,-389.5
NONMMUT071303.2,-519.8
NONMMUT135509.1,-1239.1
NONMMUT071297.2,-3170.8
NONMMUT071298.2,-512.8
NONMMUT135498.1,-204.4
NONMMUT154111.1,-430.1
NONMMUT154112.1,-196.3
NONMMUT071296.2,-947.9
NONMMUT135487.1,-674.89
NONMMUT071295.2,-1136.3
NONMMUT133650.1,-479.7
NONMMUT071289.2,-501.9
NONMMUT071288.2,-478.8
NONMMUT071287.2,-786
NONMMUT071286.2,-801.4
NONMMUT071284.2,-214.7
NONMMUT071283.2,-661.9
NONMMUT071282.2,-894.5
NONMMUT071278.2,-279.3
NONMMUT071276.2,-63.7
NONMMUT133646.1,-132
NONMMUT133647.1,-202
NONMMUT071274.2,-1231.3
NONMMUT071272.2,-285.3
NONMMUT071270.2,-317.4
NONMMUT071271.2,-114.4
NONMMUT133634.1,-108.6
NONMMUT071268.2,-511.8
NONMMUT071269.2,-846.8
NONMMUT071267.2,-796.8
NONMMUT071242.2,-276.9
NONMMUT071243.2,-335
NONMMUT071244.2,-335.3
NONMMUT133621.1,-162.2
NONMMUT133622.1,-172.2
NONMMUT071241.2,-56.6
NONMMUT071240.2,-160.5
NONMMUT071234.2,-84
NONMMUT133615.1,-322.5
NONMMUT133616.1,-306.5
NONMMUT071233.2,-1000.4
NONMMUT071232.2,-469.9
NONMMUT071231.2,-291.3
NONMMUT071230.2,-527.8
NONMMUT071229.2,-348.6
NONMMUT071228.2,-201.8
NONMMUT071224.2,-1108.5
NONMMUT071223.2,-430.2
NONMMUT071222.2,-526.1
NONMMUT071221.2,-128.2
NONMMUT071218.2,-296
NONMMUT071219.2,-737.2
NONMMUT071214.2,-378.6
NONMMUT071212.2,-108.9
NONMMUT071209.2,-371.4
NONMMUT071208.2,-497.3
NONMMUT071197.2,-271.9
NONMMUT071199.2,-208.1
NONMMUT071200.2,-1282.4
NONMMUT135444.1,-1053.2
NONMMUT071193.2,-189.9
NONMMUT071192.2,-599.92
NONMMUT071191.2,-819.8
NONMMUT071190.2,-748.7
NONMMUT071189.2,-553.8
NONMMUT071183.2,-586.4
NONMMUT071176.2,-644.4
NONMMUT135426.1,-116.5
NONMMUT135427.1,-358
NONMMUT071174.2,-562
NONMMUT133582.1,-51.7
NONMMUT133583.1,-78.7
NONMMUT071171.2,-300.5
NONMMUT135418.1,-482.1
NONMMUT135419.1,-363.3
NONMMUT154100.1,-159.9
NONMMUT071168.2,-354.1
NONMMUT071169.2,-344.1
NONMMUT071170.2,-169.3
NONMMUT133577.1,-519.7
NONMMUT133578.1,-452
NONMMUT071163.2,-314.5
NONMMUT071164.2,-1875.31
NONMMUT071165.2,-1977.1
NONMMUT071166.2,-159.5
NONMMUT133575.1,-259.3
NONMMUT133576.1,-156.3
NONMMUT153484.1,-1528.51
NONMMUT153485.1,-1407
NONMMUT153486.1,-191.6
NONMMUT153487.1,-2325.3
NONMMUT071159.2,-233.2
NONMMUT071154.2,-452.6
NONMMUT071155.2,-611.9
NONMMUT071156.2,-535.2
NONMMUT071157.2,-175.7
NONMMUT071158.2,-281.8
NONMMUT071160.2,-281.5
NONMMUT071161.2,-589
NONMMUT135409.1,-1139.9
NONMMUT135410.1,-509.8
NONMMUT135411.1,-75.7
NONMMUT135412.1,-1065
NONMMUT135413.1,-176.6
NONMMUT135414.1,-234.8
NONMMUT154083.1,-732
NONMMUT154084.1,-494.1
NONMMUT154085.1,-562.2
NONMMUT154087.1,-446.1
NONMMUT154088.1,-1078.3
NONMMUT154089.1,-669.4
NONMMUT154090.1,-3011.19
NONMMUT154091.1,-3075.49
NONMMUT154092.1,-3180.19
NONMMUT154093.1,-2866.59
NONMMUT154094.1,-2954.19
NONMMUT154095.1,-2883.49
NONMMUT071152.2,-170.7
NONMMUT135407.1,-304.5
NONMMUT135408.1,-312.7
NONMMUT071148.2,-254.7
NONMMUT135403.1,-102.1
NONMMUT071144.2,-60.4
NONMMUT071145.2,-236.8
NONMMUT071146.2,-239
NONMMUT071147.2,-127
NONMMUT133566.1,-439.1
NONMMUT071137.2,-536.1
NONMMUT071133.2,-1385.64
NONMMUT071123.2,-89.2
NONMMUT071122.2,-522.3
NONMMUT071121.2,-175
NONMMUT071119.2,-957.2
NONMMUT071118.2,-640.59
NONMMUT071117.2,-458.7
NONMMUT071114.2,-156.3
NONMMUT135396.1,-570.3
NONMMUT135397.1,-681.4
NONMMUT135398.1,-207.3
NONMMUT135399.1,-169.9
NONMMUT135400.1,-395.9
NONMMUT071109.2,-829.2
NONMMUT135395.1,-96.5
NONMMUT133556.1,-4657.8
NONMMUT071103.2,-774.1
NONMMUT071100.2,-242
NONMMUT071099.2,-751.4
NONMMUT071081.2,-598.4
NONMMUT071080.2,-539.3
NONMMUT071078.2,-541.4
NONMMUT071075.2,-595.7
NONMMUT071072.2,-185
NONMMUT071070.2,-228
NONMMUT071071.2,-134.7
NONMMUT135383.1,-127.8
NONMMUT071069.2,-743.1
NONMMUT071068.2,-313.27
NONMMUT071067.2,-123.7
NONMMUT135382.1,-213
NONMMUT071064.2,-493.4
NONMMUT071062.2,-768.6
NONMMUT071061.2,-613
NONMMUT071055.2,-844.7
NONMMUT071052.2,-635.6
NONMMUT071051.2,-398.4
NONMMUT071050.2,-238.4
NONMMUT071048.2,-103.7
NONMMUT071047.2,-816.8
NONMMUT071045.2,-469
NONMMUT071044.2,-841.2
NONMMUT071043.2,-912.76
NONMMUT071035.2,-507.9
NONMMUT071036.2,-636.2
NONMMUT071037.2,-642.3
NONMMUT133535.1,-542
NONMMUT133536.1,-394.2
NONMMUT071031.2,-181.8
NONMMUT071032.2,-273.1
NONMMUT071033.2,-233.8
NONMMUT135372.1,-208.7
NONMMUT071021.2,-283.4
NONMMUT071022.2,-191.1
NONMMUT135371.1,-798.5
NONMMUT071013.2,-112
NONMMUT071018.2,-319.9
NONMMUT071019.2,-288.5
NONMMUT071023.2,-370.4
NONMMUT071024.2,-189.4
NONMMUT071025.2,-795.2
NONMMUT071026.2,-280.4
NONMMUT071028.2,-270.2
NONMMUT133530.1,-98.6
NONMMUT133532.1,-56.3
NONMMUT070996.2,-219.9
NONMMUT070997.2,-363.4
NONMMUT070998.2,-232.9
NONMMUT135365.1,-847.4
NONMMUT135366.1,-637.7
NONMMUT135367.1,-133.8
NONMMUT070993.2,-675.4
NONMMUT070989.2,-498.1
NONMMUT070988.2,-796.9
NONMMUT070985.2,-1032
NONMMUT070986.2,-572.6
NONMMUT070984.2,-667.4
NONMMUT070979.2,-234.6
NONMMUT070978.2,-591.7
NONMMUT070968.2,-117.4
NONMMUT070969.2,-85.4
NONMMUT070971.2,-88.7
NONMMUT070972.2,-188.1
NONMMUT070963.2,-399.1
NONMMUT070961.2,-389.3
NONMMUT070959.2,-87.3
NONMMUT070958.2,-837.3
NONMMUT070957.2,-129.3
NONMMUT070955.2,-220.5
NONMMUT070953.2,-608
NONMMUT070954.2,-420.8
NONMMUT133515.1,-351.6
NONMMUT133516.1,-435.7
NONMMUT133517.1,-173.6
NONMMUT070950.2,-205.9
NONMMUT070943.2,-461.15
NONMMUT070942.2,-332.1
NONMMUT070923.2,-285.2
NONMMUT070922.2,-735.3
NONMMUT070912.2,-445.6
NONMMUT070895.2,-1278.2
NONMMUT070888.2,-228.8
NONMMUT070890.2,-216.5
NONMMUT070892.2,-737.6
NONMMUT135340.1,-311.1
NONMMUT135341.1,-157.7
NONMMUT070883.2,-1140
NONMMUT070874.2,-453.3
NONMMUT070871.2,-329.9
NONMMUT070866.2,-427.44
NONMMUT070865.2,-475.8
NONMMUT070863.2,-539.1
NONMMUT070862.2,-1106.8
NONMMUT070861.2,-1338.1
NONMMUT070860.2,-668
NONMMUT070850.2,-327
NONMMUT070848.2,-169.1
NONMMUT070845.2,-1232.7
NONMMUT070833.2,-130.3
NONMMUT070831.2,-695.4
NONMMUT070830.2,-171.3
NONMMUT070821.2,-272.4
NONMMUT070822.2,-303.9
NONMMUT070823.2,-200.9
NONMMUT070824.2,-351.9
NONMMUT135323.1,-1018.7
NONMMUT154028.1,-792.6
NONMMUT154029.1,-435.4
NONMMUT154030.1,-315.7
NONMMUT154031.1,-339.4
NONMMUT154032.1,-206
NONMMUT070815.2,-402.9
NONMMUT070814.2,-602
NONMMUT070810.2,-817
NONMMUT133472.1,-822.4
NONMMUT070808.2,-484.7
NONMMUT070807.2,-222.6
NONMMUT070805.2,-570.2
NONMMUT070804.2,-50
NONMMUT070797.2,-684.2
NONMMUT070794.2,-486.8
NONMMUT070787.2,-638.5
NONMMUT070778.2,-271.5
NONMMUT070779.2,-174.5
NONMMUT135313.1,-551.1
NONMMUT135314.1,-146.8
NONMMUT135315.1,-565.3
NONMMUT135316.1,-97.6
NONMMUT153970.1,-236.3
NONMMUT153971.1,-362.5
NONMMUT153972.1,-367.9
NONMMUT153973.1,-322
NONMMUT153974.1,-222.8
NONMMUT153975.1,-160.2
NONMMUT153976.1,-200.3
NONMMUT153977.1,-302.7
NONMMUT153978.1,-181.2
NONMMUT153979.1,-207.3
NONMMUT153980.1,-296.3
NONMMUT153981.1,-300.4
NONMMUT153982.1,-269.2
NONMMUT153983.1,-305.9
NONMMUT153984.1,-291.2
NONMMUT153985.1,-250.2
NONMMUT153986.1,-543.8
NONMMUT153987.1,-216.4
NONMMUT153988.1,-399.5
NONMMUT153989.1,-209.3
NONMMUT153990.1,-273.4
NONMMUT153991.1,-173.6
NONMMUT153992.1,-337.3
NONMMUT153993.1,-415.2
NONMMUT153994.1,-252.5
NONMMUT153995.1,-462
NONMMUT153996.1,-326.8
NONMMUT153997.1,-450.9
NONMMUT153998.1,-287
NONMMUT153999.1,-287.2
NONMMUT154000.1,-265.1
NONMMUT154001.1,-304.4
NONMMUT154002.1,-226
NONMMUT154003.1,-207.3
NONMMUT154004.1,-311.3
NONMMUT154005.1,-184.3
NONMMUT154006.1,-233.4
NONMMUT154007.1,-175.2
NONMMUT154008.1,-385.8
NONMMUT154009.1,-225
NONMMUT154010.1,-263.7
NONMMUT154011.1,-234.5
NONMMUT154012.1,-324.3
NONMMUT154013.1,-260
NONMMUT154014.1,-288.1
NONMMUT154015.1,-204.5
NONMMUT154016.1,-349
NONMMUT154017.1,-354.4
NONMMUT154018.1,-355.8
NONMMUT154019.1,-325.9
NONMMUT154020.1,-249.5
NONMMUT154021.1,-222.4
NONMMUT154022.1,-110.9
NONMMUT154023.1,-255
NONMMUT154024.1,-364.2
NONMMUT154025.1,-307.9
NONMMUT070776.2,-56.4
NONMMUT133451.1,-302.4
NONMMUT070775.2,-248.4
NONMMUT070774.2,-446.2
NONMMUT070773.2,-783.5
NONMMUT133445.1,-178.9
NONMMUT133446.1,-498
NONMMUT070772.2,-631.8
NONMMUT070770.2,-308.5
NONMMUT133444.1,-511.1
NONMMUT153450.1,-525.4
NONMMUT070766.2,-696.8
NONMMUT070762.2,-274.7
NONMMUT070761.2,-855.01
NONMMUT070759.2,-104.9
NONMMUT070757.2,-1023.9
NONMMUT070756.2,-712.6
NONMMUT070755.2,-1780.4
NONMMUT070754.2,-952.9
NONMMUT070753.2,-644.71
NONMMUT133420.1,-1484.2
NONMMUT070739.2,-254.3
NONMMUT070740.2,-216.9
NONMMUT133416.1,-572.6
NONMMUT133417.1,-210.7
NONMMUT133418.1,-156.4
NONMMUT153435.1,-319.4
NONMMUT070729.2,-144.1
NONMMUT070727.2,-339.1
NONMMUT070726.2,-141.2
NONMMUT070725.2,-1336.7
NONMMUT070722.2,-246.3
NONMMUT133405.1,-485.5
NONMMUT070706.2,-668.17
NONMMUT070705.2,-345.1
NONMMUT070704.2,-450.2
NONMMUT070703.2,-200.6
NONMMUT070702.2,-618.5
NONMMUT070699.2,-540.5
NONMMUT070698.2,-584
NONMMUT133393.1,-255.5
NONMMUT133394.1,-1388.3
NONMMUT070696.2,-412.97
NONMMUT070697.2,-325.07
NONMMUT070695.2,-396.6
NONMMUT070694.2,-181.5
NONMMUT070690.2,-57.1
NONMMUT070691.2,-191.6
NONMMUT070692.2,-404.6
NONMMUT070688.2,-412.1
NONMMUT070687.2,-565.5
NONMMUT070686.2,-520.2
NONMMUT070685.2,-526.4
NONMMUT070682.2,-416.6
NONMMUT070681.2,-501.6
NONMMUT070680.2,-236.4
NONMMUT133391.1,-235.4
NONMMUT070679.2,-87
NONMMUT070673.2,-816.6
NONMMUT070672.2,-634.7
NONMMUT070671.2,-191.6
NONMMUT070669.2,-975.4
NONMMUT070670.2,-456.8
NONMMUT135261.1,-239.6
NONMMUT135262.1,-326.9
NONMMUT135263.1,-64.3
NONMMUT070658.2,-254.75
NONMMUT070659.2,-104.1
NONMMUT070660.2,-185.9
NONMMUT070661.2,-140.4
NONMMUT135253.1,-336.9
NONMMUT135254.1,-311.1
NONMMUT070650.2,-285.7
NONMMUT070651.2,-169.5
NONMMUT135243.1,-187.6
NONMMUT135244.1,-430.2
NONMMUT135245.1,-353.5
NONMMUT070646.2,-435.6
NONMMUT070640.2,-892.5
NONMMUT070638.2,-469.1
NONMMUT070639.2,-518.4
NONMMUT070633.2,-149.2
NONMMUT070634.2,-192.3
NONMMUT070632.2,-68.9
NONMMUT070630.2,-327.1
NONMMUT070625.2,-472.6
NONMMUT135225.1,-110.5
NONMMUT135226.1,-269
NONMMUT135227.1,-177
NONMMUT135228.1,-65.4
NONMMUT070620.2,-345.2
NONMMUT070619.2,-1123.2
NONMMUT070610.2,-344.67
NONMMUT070609.2,-324.1
NONMMUT070608.2,-870.8
NONMMUT070607.2,-309.3
NONMMUT070606.2,-810.8
NONMMUT070605.2,-1329.29
NONMMUT070604.2,-187.5
NONMMUT070591.2,-716.7
NONMMUT070584.2,-954.3
NONMMUT135217.1,-962.1
NONMMUT070582.2,-1158.2
NONMMUT070580.2,-962.6
NONMMUT135215.1,-200.9
NONMMUT070570.2,-274.3
NONMMUT070568.2,-318
NONMMUT070562.2,-428.34
NONMMUT070563.2,-485.14
NONMMUT070564.2,-467.34
NONMMUT070565.2,-416.84
NONMMUT070566.2,-299.9
NONMMUT070567.2,-112.7
NONMMUT133346.1,-303.9
NONMMUT133347.1,-176.9
NONMMUT133348.1,-93.8
NONMMUT133349.1,-321.9
NONMMUT133350.1,-283.3
NONMMUT070556.2,-423.7
NONMMUT070554.2,-852.97
NONMMUT070552.2,-674
NONMMUT070549.2,-752.6
NONMMUT070550.2,-1023.5
NONMMUT070547.2,-552.4
NONMMUT070544.2,-372.2
NONMMUT070546.2,-644.4
NONMMUT070535.2,-564.9
NONMMUT070536.2,-545.8
NONMMUT070537.2,-511.9
NONMMUT133336.1,-125.8
NONMMUT133337.1,-47.2
NONMMUT070534.2,-536.3
NONMMUT070532.2,-488.1
NONMMUT070529.2,-546.5
NONMMUT070528.2,-796.8
NONMMUT070527.2,-283.8
NONMMUT070521.2,-1240.6
NONMMUT070520.2,-626.1
NONMMUT070519.2,-393.1
NONMMUT070516.2,-282.5
NONMMUT070517.2,-465.7
NONMMUT070508.2,-368.8
NONMMUT070502.2,-602.8
NONMMUT133334.1,-198.6
NONMMUT070501.2,-181.3
NONMMUT070497.2,-557.4
NONMMUT070487.2,-788.5
NONMMUT070488.2,-396.7
NONMMUT070486.2,-210.2
NONMMUT070484.2,-1094.8
NONMMUT070485.2,-568.3
NONMMUT133323.1,-211
NONMMUT153420.1,-181.3
NONMMUT070481.2,-104.3
NONMMUT070482.2,-211.8
NONMMUT070483.2,-254.8
NONMMUT135172.1,-137.7
NONMMUT135185.1,-584.5
NONMMUT135187.1,-790.57
NONMMUT070480.2,-408.8
NONMMUT070479.2,-886.4
NONMMUT070475.2,-177.19
NONMMUT070476.2,-2383.39
NONMMUT070477.2,-2497.9
NONMMUT070478.2,-2323.6
NONMMUT135161.1,-3707.1
NONMMUT135162.1,-3324.3
NONMMUT135163.1,-3323.6
NONMMUT135164.1,-1106.29
NONMMUT135165.1,-1430.3
NONMMUT135166.1,-561.5
NONMMUT135167.1,-794.7
NONMMUT153935.1,-360.6
NONMMUT070472.2,-898.7
NONMMUT070471.2,-361.04
NONMMUT070470.2,-650.07
NONMMUT070469.2,-1523.8
NONMMUT070468.2,-1029.5
NONMMUT070467.2,-139.3
NONMMUT070466.2,-546.1
NONMMUT070465.2,-866.7
NONMMUT070464.2,-561.11
NONMMUT070463.2,-822.1
NONMMUT070459.2,-522.4
NONMMUT070458.2,-186.7
NONMMUT070442.2,-413
NONMMUT133282.1,-168.7
NONMMUT133283.1,-88.9
NONMMUT070441.2,-1064.6
NONMMUT070435.2,-482.6
NONMMUT070425.2,-340.9
NONMMUT070427.2,-51.5
NONMMUT135128.1,-184.1
NONMMUT070421.2,-89.5
NONMMUT135119.1,-1533.8
NONMMUT135120.1,-342.91
NONMMUT135123.1,-124.4
NONMMUT153929.1,-199.7
NONMMUT070417.2,-389.4
NONMMUT070416.2,-242.3
NONMMUT070414.2,-505.6
NONMMUT070412.2,-284
NONMMUT070409.2,-218.2
NONMMUT070408.2,-442.6
NONMMUT135110.1,-1861.46
NONMMUT070405.2,-708.3
