lncRNA,score
NONHSAG005278,0.182107829
RP11-310J24.3,0.182113871
NONHSAG036096,0.18218632
RP11-1028N23.4,0.182197111
RP1-266L20.9,0.182203722
LPP-AS1,0.182211437
NONHSAG024349,0.182212782
NONHSAG025523,0.182216246
RP11-76E17.2,0.182227439
GAPDHP52,0.182243408
LINGO2,0.182246819
RP1-40E16.11,0.182254883
RP11-192H23.8,0.182284751
AC104978.1,0.182294307
RPI002_002867,0.182295059
RP11-10A14.6,0.182300001
NONHSAG040668,0.182301898
RPI002_002800,0.182303799
CTC-454I21.4,0.182319649
CTD-2291D10.2,0.182321731
NONHSAG050408,0.182325628
RP11-304C16.2,0.18232788
RPL32P35,0.182330849
RP11-498P14.3,0.182333755
RP1-130H16.16,0.182385477
SKINTL,0.182402994
NONHSAG013608,0.182411021
RP11-321N4.3,0.182423191
CTD-2045M21.1,0.182431056
NONHSAG006883,0.182431525
LINC00297,0.182439482
NONHSAG026162,0.182444089
RP11-142C4.5,0.182457635
NONHSAG028841,0.182472273
RPL29P30,0.18249869
NONHSAG031583,0.182512143
NONHSAG042130,0.18251574
NONHSAG042769,0.182521582
RP11-429H9.4,0.182522849
RP11-110I1.6,0.182536657
NONHSAG030761,0.182561072
NONHSAG044750,0.182566786
NONHSAG047464,0.182567977
AC016626.2,0.182583976
NONHSAG025473,0.18259386
RN7SL278P,0.18259929
AC004014.4,0.182607581
RPI002_001387,0.182617109
PTGES3P4,0.182632882
RP1-253B10.2,0.182635393
NONHSAG009195,0.182665773
CCNG1P1,0.182680433
NONHSAG017736,0.182712265
NONHSAG026908,0.182732703
NONHSAG039013,0.182742211
RPL9P2,0.182754662
RN7SL482P,0.182762529
TUBB3P2,0.182788499
RP11-508M8.1,0.182790439
NONHSAG051753,0.182834284
RP11-434P11.2,0.182850497
RN7SL34P,0.182869242
RP11-75L1.1,0.182972345
AC067950.1,0.18297521
ILF2P2,0.183021114
NONHSAG050308,0.183025364
NONHSAG054215,0.183061097
NONHSAG002436,0.183114688
RP11-19G24.2,0.183114812
NONHSAG000944,0.183123639
NBPF24,0.183139655
AC092299.6,0.183142051
CTB-118P15.2,0.183155432
RP11-347C18.4,0.183158884
NONHSAG031249,0.183171246
RPL18P11,0.18317823
CTD-2659N19.2,0.183184978
NONHSAG027993,0.183213297
RP11-453E17.4,0.183244805
NONHSAG010355,0.183268921
RP11-758N13.3,0.183285153
RP11-2A4.4,0.183348158
RP4-680D5.8,0.183355545
NONHSAG049897,0.183356907
CTD-2014E2.5,0.183390981
OR7E23P,0.183397509
RPI002_007404,0.183401981
AC092652.1,0.183404068
RP11-6E9.5,0.183422233
RPI002_003407,0.183457006
RP11-451O13.1,0.183471022
RP11-159N11.4,0.183475879
LL21NC02-1C16.1,0.183481735
NONHSAG028466,0.183487424
CTD-2278I10.4,0.183487854
SCAND3P1,0.18353137
NONHSAG040274,0.183543185
NONHSAG009634,0.183545922
AC020601.1,0.183577946
RPL32P34,0.183581864
CTD-2363C16.1,0.183614692
RP11-521F1.1,0.183622981
RP11-358H18.3,0.183623882
RP11-374M1.4,0.183625156
ST7L,0.183649887
CTD-2081C10.1,0.183665194
NONHSAG016881,0.183704038
GOLGA5P1,0.18371109
RN7SL612P,0.183732567
AC004593.3,0.183818031
NONHSAG010029,0.183834912
NONHSAG013788,0.183844514
AC007016.3,0.18384949
CTD-3222D19.5,0.183867529
AL109761.5,0.183870128
RP11-279O17.2,0.183870783
AC010132.10,0.183936409
RP11-131N11.4,0.183954485
RN7SL620P,0.18400598
RP11-75C9.2,0.184019438
RP11-815J21.2,0.18402492
AC012506.3,0.184039161
RN7SL380P,0.184080715
RN7SL217P,0.184118934
NONHSAG052945,0.184124887
RPS4XP10,0.184137389
RPA2P1,0.184137523
RP11-152C17.1,0.184141099
CCSER2,0.184141767
RP11-274B21.8,0.184155541
GS1-111G14.1,0.184220659
SMAD9-AS1,0.184230027
RP11-46C24.3,0.184238351
RP11-1084A12.1,0.184260265
NONHSAG042925,0.184269544
NONHSAG043652,0.184335643
NONHSAG048745,0.184349151
RP11-508P1.2,0.184356755
RP11-850F7.7,0.184364843
NONHSAG049834,0.184386413
RP11-1070N10.4,0.184387692
RP11-490O24.2,0.184401836
RP11-341G2.1,0.184407253
RP11-483L5.1,0.184455973
RP11-96D24.1,0.184464969
NONHSAG042687,0.184475654
AC004063.1,0.184493463
NONHSAG037274,0.184494614
CPHL1P,0.184497612
RP11-118H17.1,0.184506093
RP11-314D7.3,0.184514475
NONHSAG008059,0.18452711
NONHSAG052143,0.184539584
AC108463.1,0.184549469
RP11-286H14.8,0.184558654
CTC-559E9.2,0.184591412
RP11-862L9.3,0.184604338
NONHSAG034401,0.184628344
NONHSAG053737,0.184638811
NONHSAG000667,0.184647156
NONHSAG042804,0.184663195
RP11-753E22.3,0.184675339
NONHSAG000596,0.184688158
RP11-846C15.2,0.184700796
RP11-483K5.3,0.184715877
NONHSAG024552,0.184721849
RP11-51L5.3,0.184756192
RP11-756J15.3,0.184764989
NONHSAG050688,0.184772257
RP11-283C24.2,0.184772869
CTD-2366F13.2,0.184784475
RP3-508I15.9,0.184810265
RP3-508I15.10,0.184810265
NONHSAG033411,0.184811012
ARL5C,0.184814167
RN7SKP186,0.184827428
RP11-90P5.5,0.184853209
RP11-465I4.2,0.184853992
MARK2P6,0.184870322
RP11-809H16.4,0.184882347
GS1-466O4.2,0.184900019
TCF7L1-IT1,0.184915162
RP11-516C1.1,0.184927114
NONHSAG026292,0.184931817
RP11-601H16.1,0.184961945
RP5-1007G16.1,0.1849752
NONHSAG042504,0.184991734
NONHSAG036338,0.185018859
SEC24C,0.185021526
CTB-46B19.1,0.185043551
CTD-2613O8.1,0.185044289
RP11-15F12.1,0.18505666
CTC-215O4.4,0.18506353
RPL34P17,0.185064312
RPI002_001491,0.185078227
CTD-2611O12.8,0.185084323
RP11-876N24.2,0.18510846
LARP1P1,0.185115649
RPI002_000688,0.185119282
AC133680.1,0.185122851
CTC-457E21.9,0.185151425
NONHSAG029849,0.185158805
RP11-288L9.4,0.185163235
MTND2P2,0.185177711
RP11-809N8.4,0.185178052
LINC00393,0.185184807
RN7SL234P,0.185200563
RP11-164N3.1,0.185203686
RP11-211A18.2,0.185211066
FTH1P26,0.185241193
AC004543.2,0.185264366
LINC00424,0.185310343
RP11-795H16.3,0.185314769
RP3-453C12.8,0.185315585
RP1-276N6.2,0.185319673
NONHSAG033064,0.185342369
NONHSAG049044,0.18537693
RP11-114F10.3,0.185384693
RP11-430H10.3,0.185417297
NONHSAG032576,0.185425078
RP11-673F18.1,0.18543251
CHIAP3,0.185450864
AC106827.1,0.185475577
CTD-2313D3.1,0.185483292
NONHSAG045235,0.185484343
AP001877.1,0.185495626
RP1-90J4.1,0.185496728
RP11-185P18.2,0.185501374
NONHSAG014132,0.185512668
RP11-460I13.6,0.185516414
RP11-151N17.1,0.18554838
RP11-959F10.6,0.18555633
AC011498.1,0.185565613
RP11-719N22.2,0.185567571
NONHSAG005632,0.185568228
NONHSAG012012,0.185570546
NONHSAG051035,0.18560811
RP11-1437A8.4,0.185623304
RP5-964N17.1,0.185662914
RMRPP1,0.185663441
GCSHP4,0.18567712
NONHSAG014560,0.185693975
NONHSAG041810,0.185708461
NONHSAG051102,0.185723665
NUDT19P4,0.185747718
RP11-423E7.1,0.185754757
RPI002_005304,0.185755267
PCDH9-AS3,0.185781867
CTD-2206N4.4,0.185785067
NONHSAG000822,0.185804102
NONHSAG005492,0.185825301
CTD-2307P3.1,0.185834611
RP11-225H22.4,0.185837552
AP001429.1,0.185843547
RPI002_004382,0.185846348
NONHSAG016919,0.185866179
NONHSAG020827,0.18587546
NONHSAG050394,0.185892709
NONHSAG018375,0.185896367
NONHSAG042004,0.185914049
NONHSAG029761,0.185916674
NONHSAG005867,0.185922227
AC007875.2,0.185962822
LINC00305,0.18598284
RP11-15I20.1,0.185986822
NONHSAG029001,0.185987329
RP11-356J5.4,0.185993638
RP11-530C5.2,0.185996023
RP11-479G22.6,0.186005435
RP11-430H10.4,0.186012681
RP11-275F13.1,0.18603384
RP11-122F24.1,0.186041494
NONHSAG002283,0.186048569
NONHSAG000837,0.186054497
RP11-165N19.2,0.186079998
NONHSAG037421,0.186081304
DEFB109P1B,0.186100984
DEFB109,0.186100984
RN7SL505P,0.186119132
NONHSAG023602,0.186149523
OGG1,0.186150516
AC025918.2,0.186154486
NONHSAG013977,0.186173662
RP11-168O22.1,0.186174358
RP11-381E24.1,0.186197076
CT60,0.186206745
RP11-480O10.1,0.186208532
NONHSAG001187,0.186224442
RN7SL77P,0.186249966
AP000462.3,0.186275649
NONHSAG055536,0.186311832
CTC-527H23.3,0.186316869
NONHSAG024596,0.186320558
NONHSAG000671,0.186322642
NONHSAG049818,0.18632775
NONHSAG019925,0.186355975
C10orf99,0.186357666
NONHSAG017291,0.186366984
TGIF2P1,0.186397908
NONHSAG037756,0.186405145
RP11-474G23.2,0.186428679
RP11-159M11.2,0.186430791
CTSLP5,0.186448109
NONHSAG039834,0.18645316
RP11-570H19.2,0.186466259
MED28P3,0.18648305
TSPY20P,0.186491358
NONHSAG031140,0.186516196
CTB-35F21.2,0.186530875
NONHSAG019619,0.186543372
AF003626.1,0.186558869
NONHSAG026283,0.186605871
RP11-313F23.3,0.186628686
RP11-151H2.3,0.186684161
PRKX-AS1,0.18670109
NONHSAG025994,0.186722665
NONHSAG048416,0.18674056
AC092570.1,0.186747575
NONHSAG028526,0.186753543
RP1-68D18.2,0.186759816
NONHSAG043293,0.186781911
RP11-775G23.1,0.186789993
RPI002_007445,0.186795723
CTC-548H10.2,0.186808742
NONHSAG052131,0.186839559
NONHSAG002571,0.186887537
RP11-428L21.1,0.186927715
RP11-526P5.1,0.186943678
ATP2B2-IT2,0.186949108
AC104532.4,0.186988816
NONHSAG052092,0.186992888
RP11-183C12.1,0.187003616
RP11-342K6.4,0.187003824
NONHSAG036158,0.187007259
RP11-158L12.5,0.187037545
NONHSAG021466,0.187040348
RP11-351M16.3,0.187073765
RP5-827L5.1,0.187116425
RP5-991C6.4,0.187132791
RN7SL418P,0.187159663
RP11-326A19.5,0.187213697
NONHSAG033058,0.187234838
AC034187.2,0.187251286
NONHSAG005239,0.187256247
NONHSAG033191,0.187271066
RP11-290D2.3,0.187272262
RPI002_002975,0.187275997
NONHSAG051721,0.1872868
RP1-111D6.2,0.187292804
RP11-357F12.1,0.187308498
RP11-388E23.2,0.187312957
AC130710.1,0.187345685
AP006748.1,0.187354112
RP11-453M23.1,0.187365571
AC009499.2,0.187379964
RP5-1021I20.6,0.187381506
RPI002_006525,0.187409415
MTND1P32,0.187416599
NONHSAG053668,0.187444844
RP11-663N22.1,0.187457217
RP11-61L23.2,0.187474832
RN7SL617P,0.187482261
NONHSAG011021,0.187488904
NONHSAG049098,0.187500477
RP11-89F17.5,0.187541515
NONHSAG009912,0.187559442
RP11-203B7.1,0.18756876
RP11-6L6.3,0.18756876
NONHSAG008776,0.18758445
RP11-442O18.2,0.187587436
RP11-572C15.5,0.187591842
EEF1A1P25,0.187629135
CTB-179I1.3,0.187638092
RP4-533D7.4,0.187651943
XXbac-BPG181B23.4,0.187658159
RP11-110I1.12,0.187687634
NONHSAG015513,0.187694827
NONHSAG014753,0.187717757
CTA-249B10.1,0.187725696
RP11-45A12.1,0.187738679
RP11-232C2.3,0.187757909
CTD-2626G11.3,0.187762931
RP11-642P15.1,0.187777251
RP11-552I14.1,0.187798438
NONHSAG042893,0.187800375
RPI002_005789,0.18781169
RP11-864J10.2,0.187812629
ZNF137P,0.187815924
CTA-342B11.2,0.187818156
RP11-293E1.2,0.187834292
NONHSAG037115,0.187846231
RP11-498E2.7,0.187847768
RP11-67C2.2,0.187848527
RP11-295M3.2,0.187860934
RP11-64K12.9,0.187861601
RN7SKP128,0.187872842
HILPDA,0.187874935
AC006481.1,0.187893081
RP11-432M8.10,0.187915633
Z69666.2,0.187923321
AC019100.3,0.18793932
RP4-760C5.3,0.187940208
CTC-137K3.1,0.187940763
RP11-325L12.3,0.187981743
SLC25A48,0.187991118
CACNA1C-IT3,0.187994879
RP11-350D23.4,0.188025954
NONHSAG042879,0.188077033
RP11-217E13.1,0.188092512
NONHSAG028119,0.188095108
RP11-344N17.15,0.188095684
RAB11AP1,0.188105017
RP11-580I1.1,0.188108658
RP11-124I4.2,0.188129627
AC010745.1,0.188142728
RP4-800G7.3,0.188169232
NONHSAG023338,0.188176564
RP11-267D19.1,0.188184277
RP11-804N13.1,0.188189169
RP3-462C17.1,0.188218682
NRM,0.188222059
NONHSAG034030,0.188250882
CASP3P1,0.188274607
NONHSAG006586,0.188304151
NONHSAG051563,0.188330693
BFAR,0.188340289
RPI002_004629,0.188357515
CA12,0.188380859
RP11-298J20.3,0.188399926
RP11-202K23.1,0.188416206
RP11-467I20.6,0.188425589
AC093716.1,0.188444301
CTD-2528L19.3,0.188446842
NONHSAG051831,0.188448189
HTATSF1P,0.188465669
NONHSAG001759,0.188480216
NONHSAG032928,0.188488894
AC016903.2,0.188495414
NONHSAG049059,0.188525281
NONHSAG008011,0.188526017
ZMYND19P1,0.188556762
NONHSAG035829,0.188581308
RP11-460E7.9,0.188595183
ARL4P,0.18862405
ENO1-AS1,0.188635893
NONHSAG001932,0.188646569
RP11-164H13.1,0.18864836
RP11-24B13.2,0.18865778
NONHSAG016093,0.188704838
SERPINA3,0.188707052
RBMX2P4,0.188713141
AC108051.3,0.188736277
NONHSAG012343,0.188746255
RP11-350G8.9,0.188757642
NONHSAG055095,0.188760251
NONHSAG021339,0.188773754
NONHSAG032889,0.188778104
FABP7P1,0.1888616
RP11-45F15.1,0.188896356
RP11-573M3.3,0.188906424
LYST,0.1889278
NONHSAG042396,0.188950725
AC018832.1,0.188966317
WI2-89927D4.1,0.188969151
P2RX6P,0.1890176
RP11-881L2.1,0.18902924
RPI002_005197,0.189033419
RP4-705F19.1,0.189047459
NONHSAG025620,0.18905265
RP11-259P20.1,0.189071081
AC034229.1,0.189075213
RP11-317C20.5,0.189078879
RP11-90J7.2,0.189083824
RP11-73M18.6,0.189098587
AC114803.3,0.189108383
RN7SL169P,0.189118606
NONHSAG028355,0.18912621
HIGD1AP18,0.189156625
RPS15AP1,0.189157256
EIF2B5-IT1,0.189202092
NONHSAG028792,0.189214239
NONHSAG013613,0.18921721
NONHSAG049496,0.189222215
RP11-1149M10.1,0.189223165
ZNF969P,0.189225389
AC008984.7,0.189236567
NONHSAG043851,0.189241352
NONHSAG013909,0.189244678
NONHSAG043557,0.189307728
ITPKB-AS1,0.189348167
RP4-803A2.2,0.189364537
NONHSAG033262,0.189387096
RP11-69E11.8,0.189387175
NONHSAG023762,0.189391977
NONHSAG033757,0.189396087
RP11-720L8.1,0.189396697
RP5-1027O11.1,0.189412492
RP11-350F16.2,0.189452217
RP11-244B22.3,0.189470462
POLR3GL,0.189511743
RPI002_006829,0.189538668
RPI002_006636,0.189567479
DUTP8,0.189571853
RP11-182J1.14,0.189576111
NONHSAG041732,0.189592791
CHCHD2P6,0.18965318
RP11-252I14.2,0.189662761
AC010154.2,0.189677228
NONHSAG007419,0.189700711
RP11-780M14.1,0.189712112
CTC-435M10.6,0.189749164
RP11-269F21.1,0.18975499
H2AFZP4,0.18977264
EAF1-AS1,0.189808425
RP11-528G1.2,0.189831759
RP11-541P9.3,0.189864843
CTD-2240E14.4,0.189868282
KB-1183D5.14,0.189868849
AC007192.6,0.18986904
RP11-59J16.2,0.189907362
CTD-2623H2.7,0.189936587
CTD-2201E18.2,0.189966213
NONHSAG049263,0.189996238
NONHSAG035200,0.190034407
NONHSAG054135,0.190038791
NONHSAG039692,0.190048109
NONHSAG036681,0.190068891
NONHSAG018503,0.190106691
RP11-142L1.1,0.190118366
RP11-523H24.3,0.190130864
AC009518.3,0.190134369
NONHSAG051644,0.19014167
MTND5P31,0.190143879
NONHSAG026748,0.190155602
NONHSAG023650,0.190178827
NONHSAG007031,0.190214464
AC092839.3,0.190219291
NONHSAG002833,0.190225392
RBMY2WP,0.19022945
RP11-592N21.2,0.190255029
NONHSAG020172,0.190274532
AC097467.2,0.190307881
AC078852.2,0.190343424
RPI002_003419,0.190345308
NONHSAG051276,0.190399893
AC009120.10,0.190416956
NONHSAG054318,0.19043741
AL160471.6,0.19045217
NONHSAG037308,0.190474475
RP11-424M21.1,0.190489593
AC017006.3,0.190500768
NONHSAG025308,0.190510408
NONHSAG053173,0.190541847
NONHSAG016474,0.190554685
PRDX3P3,0.190574893
NONHSAG013964,0.190575525
CTD-2010I16.1,0.190575785
RP11-34P13.9,0.190603464
NONHSAG018121,0.19061056
CTC-436K13.2,0.190628154
RP11-255A11.21,0.190666512
RP11-778D12.2,0.190675862
CYP4F34P,0.190681917
GS1-122H1.3,0.190711091
CTD-2523D13.1,0.190737057
NONHSAG044259,0.190750996
NONHSAG014448,0.19077571
NONHSAG033602,0.190799288
MESTP4,0.190818063
NONHSAG005404,0.190868236
RP11-521L9.2,0.19086842
CTD-2568A17.8,0.190875641
NONHSAG022109,0.190877497
RP11-613F22.6,0.190879204
RN7SKP243,0.190900115
RP11-206L10.4,0.190913219
EPS8L3,0.190916092
CTC-471F3.6,0.190919015
RP3-329E20.2,0.190921112
RP11-735B13.2,0.190929907
NONHSAG030011,0.190934568
AP000946.2,0.190945986
NONHSAG027982,0.190959625
RNU105B,0.190959865
LINC00114,0.190974619
NONHSAG011027,0.191006256
NONHSAG044103,0.191015929
NONHSAG025522,0.191016708
NONHSAG014644,0.191052882
NONHSAG035911,0.191055762
NONHSAG053031,0.191055936
RP11-174M13.1,0.191129801
NONHSAG052574,0.191134615
RPS12P28,0.191140087
NONHSAG007676,0.191146968
DOCK9-AS1,0.191153776
NONHSAG002323,0.191162306
RP11-102F4.2,0.191173326
NONHSAG052898,0.19120228
RP11-388C12.8,0.191229564
RP11-473A10.2,0.191241684
LINC00453,0.191253453
NONHSAG051779,0.191264609
RP11-227G15.8,0.191269824
AC009518.8,0.191292435
CTC-490G23.2,0.191295911
AC016700.2,0.191330951
RN7SL30P,0.19133916
RP11-94H18.2,0.191341392
RN7SKP279,0.191356661
AP002381.2,0.19137417
AE000658.31,0.191393299
RP11-116B19.2,0.19140772
NONHSAG051045,0.191411959
RN7SL443P,0.191413873
CTD-2272D18.1,0.191415426
AC013733.4,0.191417606
NONHSAG051467,0.191419123
NONHSAG004516,0.191429224
NONHSAG047177,0.191453906
RPI002_007221,0.191478939
NONHSAG053701,0.19149441
NISCH,0.191502411
AC079613.1,0.191506591
LINC00604,0.191572921
NONHSAG020675,0.191601227
DSCR10,0.191616539
VN1R110P,0.191628783
RP11-732A19.9,0.191653499
RP11-505P4.6,0.191674392
AC008280.3,0.191682626
VN1R67P,0.191683445
RP11-443B7.2,0.191703667
NONHSAG029566,0.191715581
RP11-143J24.1,0.191733487
AC002368.4,0.191742014
CTD-2319I12.1,0.191772841
RP11-544A12.5,0.191809032
NONHSAG003454,0.191816094
RP13-631K18.5,0.191832267
RP11-108P20.4,0.191832773
NONHSAG052681,0.19186523
RP11-23E19.2,0.191887287
RP11-64C12.6,0.191913986
NONHSAG011088,0.191931594
NONHSAG004546,0.191938191
NONHSAG026994,0.191943517
AC010746.3,0.191957356
RP1-127B20.4,0.192006371
RP11-433A10.3,0.192006875
MTCH1,0.19202199
KIRREL3-AS2,0.192025382
RP11-96B2.1,0.192051415
RP3-430N8.11,0.192098389
NONHSAG035810,0.192104025
RP11-405K6.1,0.192112049
NONHSAG005636,0.192124739
RP11-4B14.1,0.192127037
LINC00427,0.192134951
RP1-45I4.2,0.192142958
RPI002_001048,0.192163073
NONHSAG014113,0.192164568
RP1-14D6.7,0.192179514
RP13-653N12.2,0.192180137
RPI002_001121,0.192197593
RPI002_004595,0.192199811
NONHSAG005146,0.192215379
RP11-483G21.3,0.192250587
NONHSAG049066,0.192253739
NONHSAG012093,0.192288526
LINC00303,0.192326747
NONHSAG040720,0.192329472
NONHSAG011603,0.192348153
RP11-978I15.10,0.192359755
RP11-670N15.1,0.192366964
RN7SL809P,0.192369046
ATP5JP1,0.192377126
NONHSAG042623,0.192378038
RP11-354P11.3,0.192395591
AP001601.2,0.192397201
RP11-314N14.1,0.192421047
NONHSAG035077,0.192432068
NONHSAG004124,0.192460544
RP11-174C7.2,0.192460662
AC007394.3,0.192466441
NONHSAG023250,0.192486492
RN7SL733P,0.192506764
RPL13AP17,0.192520663
NONHSAG049222,0.192555767
RP11-514F8.2,0.192560965
RP11-552J9.1,0.192574924
RP11-413E1.4,0.192578389
RP11-417O11.5,0.192609132
CTC-563A5.4,0.192630299
CTD-2275D24.3,0.192631759
AP001631.9,0.192655446
NONHSAG047456,0.192670159
CTC-552D5.1,0.192675429
RUVBL1,0.192686333
NONHSAG015376,0.192709156
NONHSAG031863,0.19271243
RP11-907D1.1,0.192728374
RPL18AP2,0.192728915
ZNF260,0.192736395
RP1-81D8.3,0.192740327
NONHSAG035915,0.192742734
RPI002_005983,0.192758463
NONHSAG000754,0.192764625
ALG1L2,0.192770046
NONHSAG054284,0.192773287
RN7SL351P,0.19277437
RP1-76B20.11,0.192849098
RPI002_006305,0.192850819
RP11-576C12.1,0.19289705
RP11-336A10.2,0.192909788
RP11-192C21.2,0.192927312
NONHSAG004587,0.192929297
NONHSAG044059,0.192940364
RP13-225O21.2,0.192952778
RP11-20A20.2,0.192953127
LINC00970,0.192956763
NONHSAG008124,0.192957569
NONHSAG024345,0.192974659
NONHSAG004268,0.192987173
RP11-725M22.1,0.192987728
NSMCE2,0.193035675
RP11-567M16.5,0.193038814
RPI002_006566,0.193047529
NONHSAG034132,0.193053795
RPI002_001549,0.193075431
RP5-837I24.6,0.193086144
NONHSAG003680,0.193107288
NONHSAG027545,0.193110266
RPL7P29,0.193138453
RP11-687D19.1,0.19314206
NONHSAG026001,0.193165161
SNRPEP9,0.193210338
RP11-90P5.2,0.193258889
MST1,0.193260662
RP11-6I2.4,0.193278383
NONHSAG008093,0.193281587
RP11-197L7.3,0.19328522
RP11-281O15.4,0.193287719
RP11-677M14.6,0.193303672
RP11-55K22.2,0.193317365
NONHSAG009375,0.193340876
RP11-462P6.1,0.193348843
CD4,0.193348923
CTD-2296D1.3,0.19337295
NONHSAG037693,0.19337939
RP11-175E9.2,0.193403963
RPI002_005581,0.193430348
NONHSAG022343,0.19345171
RP11-883A18.3,0.19349846
NONHSAG044579,0.193500141
NONHSAG018330,0.193507786
RP11-1012E15.1,0.193545284
NONHSAG029520,0.193577097
AC016732.2,0.193594296
IL32,0.193602871
NONHSAG010773,0.193637907
TRIM51JP,0.19363912
RN7SL577P,0.193662931
RP11-145O15.2,0.193709147
KB-1458E12.1,0.193716417
RP11-536L3.4,0.193722806
NONHSAG042898,0.193730191
NONHSAG044359,0.193735025
ZNF886P,0.19377519
SZRD1,0.193782745
RP11-569A2.2,0.193800542
RP1-37J18.2,0.193808224
RP4-764O22.2,0.193808397
RP11-555G19.1,0.193822814
NONHSAG015121,0.193836763
IL15,0.193871783
SLC30A4,0.193893641
NONHSAG018568,0.19390031
RP11-273B19.2,0.193922146
RP11-4B14.3,0.193924552
RP11-545M17.2,0.193947491
VN1R108P,0.193971203
RP11-642E20.5,0.193996086
NONHSAG036079,0.194004862
ACTBP6,0.194006076
RP11-108K3.2,0.19402222
NONHSAG003350,0.194067316
RP11-132N15.3,0.194067565
RP1-167G20.2,0.194091772
NONHSAG051369,0.194110051
RP11-350J20.5,0.194115149
AC025750.6,0.194131036
RP11-513M1.1,0.194145373
RP11-813I20.2,0.194220846
NONHSAG035573,0.194266485
NONHSAG011128,0.194269568
NONHSAG002536,0.194291694
BTN3A1,0.194312181
RP11-432I5.6,0.194317524
NONHSAG013782,0.194326922
AC068831.12,0.194357468
RBM7,0.194360467
NONHSAG032212,0.194369567
RPI002_003517,0.194374459
LINC00892,0.194396032
AE000661.36,0.194425616
AC000124.1,0.19443377
RP11-384B12.2,0.194450953
MIR4732,0.194459425
CTC-304I17.3,0.194461323
NONHSAG012727,0.19446427
RN7SKP144,0.19447015
NONHSAG042690,0.194483187
CTC-537E7.1,0.194504387
NONHSAG021884,0.194510968
AC009120.5,0.194526936
AC012363.8,0.19453489
NONHSAG029526,0.194537195
RP11-338L18.1,0.194562436
NONHSAG014850,0.19457868
NONHSAG021100,0.194587841
RP11-1236K1.8,0.194589154
NONHSAG052510,0.194593949
AC064836.3,0.194604833
NONHSAG042640,0.194607479
NONHSAG037975,0.19461126
NONHSAG002922,0.194635359
RP11-309H21.4,0.194635834
RP11-464D20.6,0.194642489
AF127936.5,0.194651722
RP11-631M6.3,0.19465602
ANKRD7,0.19466735
RP11-280K24.4,0.19466746
RP11-958J22.3,0.194677985
NONHSAG032552,0.194689566
NONHSAG055567,0.194691284
RP11-145P16.4,0.194694971
RP11-432I5.4,0.194709475
RP11-70F11.7,0.194720606
NONHSAG006750,0.194733072
NONHSAG047651,0.194733466
RP11-113E21.1,0.194733909
NONHSAG007587,0.194774739
CCPG1,0.194820103
RN7SKP39,0.194822784
RP11-21N7.2,0.194842792
AC005606.14,0.194850688
RP11-430L3.1,0.194858106
NONHSAG006527,0.194861656
AP000654.5,0.194863608
EEF1GP4,0.194864247
RN7SL179P,0.194881978
RP11-80F22.13,0.194892347
NONHSAG034182,0.194896736
RP11-1094H24.3,0.194920817
RP11-565F19.4,0.19494176
NONHSAG031819,0.194981524
RP11-191N8.2,0.195001792
RP11-561E1.1,0.195010461
ATP6AP1L,0.195030688
RPI002_007624,0.195041685
CYP4F29P,0.195048511
NONHSAG009687,0.195050468
RP11-671P2.1,0.195073749
NONHSAG041559,0.195074426
AL021977.1,0.195083605
CTB-43P18.1,0.195084466
PAIP2,0.195084466
RP1-288M22.2,0.195127395
NONHSAG038224,0.19514094
NONHSAG020939,0.195147145
NONHSAG008239,0.195173904
RP5-928E24.2,0.195174351
NONHSAG030064,0.195176
HERC2P9,0.195190767
RP11-537H15.3,0.195200333
CTD-2609K8.3,0.195214014
FAM83A-AS1,0.195235811
RP11-730N24.2,0.195255313
CTD-3030D20.2,0.195264281
MTND1P24,0.195270696
RPI002_007571,0.195278201
NONHSAG029740,0.195289831
AJ006995.3,0.195292992
RPI002_006079,0.195294048
RPI001_1007836,0.195299597
RP11-799B12.2,0.195308405
RN7SKP293,0.195319564
RP11-613M5.3,0.195342459
RP11-607P23.1,0.19535788
RP5-855D21.2,0.19544405
RP11-123C21.1,0.195447649
CTB-50E14.4,0.195455354
SYNJ2-IT1,0.195475981
RP11-340A13.2,0.195482361
NONHSAG047514,0.19554183
NONHSAG042547,0.195542004
DNM1P24,0.195545599
NONHSAG048015,0.195569626
TUSC3,0.195597079
CTB-111F10.1,0.195601791
AC011322.1,0.195657516
NONHSAG039538,0.195669695
NONHSAG043724,0.195670356
NONHSAG011647,0.195670596
WWC2-AS1,0.195714326
NONHSAG007087,0.195726687
