lncRNA,score,rank
NONMMUG040324,0.412522251,4623
NONMMUG006414,0.412474617,4624
NONMMUG009098,0.412472821,4625
NONMMUG002712,0.412469739,4626
NONMMUG022006,0.412452548,4627
NONMMUG034394,0.412442881,4628
NONMMUG005329,0.412426958,4629
NONMMUG007146,0.412420914,4630
NONMMUG022969,0.412407353,4631
NONMMUG024870,0.412392346,4632
NONMMUG025310,0.412384599,4633
NONMMUG033233,0.412376981,4634
NONMMUG003856,0.412315386,4635
NONMMUG013663,0.412299563,4636
NONMMUG013761,0.412286149,4637
NONMMUG009527,0.412263549,4638
NONMMUG008184,0.412261277,4639
NONMMUG025253,0.412254396,4640
NONMMUG038136,0.412236849,4641
NONMMUG011990,0.412232825,4642
NONMMUG031455,0.412191189,4643
NONMMUG032723,0.412173706,4644
NONMMUG038089,0.412167339,4645
2410018L13Rik,0.412151315,4646
NONMMUG007769,0.412117206,4647
NONMMUG041064,0.412101695,4648
NONMMUG031614,0.412085783,4649
NONMMUG010526,0.412085537,4650
NONMMUG010150,0.412076062,4651
Gm8378,0.412075809,4652
AC117213.1,0.412066668,4653
Gm12981,0.412047454,4654
RPI002_012568,0.412037929,4655
NONMMUG041723,0.412034404,4656
NONMMUG021261,0.412006236,4657
NONMMUG008798,0.411988508,4658
NONMMUG028293,0.411983626,4659
NONMMUG019402,0.411970432,4660
NONMMUG030008,0.4119584,4661
NONMMUG040128,0.411930929,4662
NONMMUG025040,0.411841139,4663
NONMMUG040908,0.411836307,4664
NONMMUG010558,0.411823878,4665
NONMMUG035840,0.411816896,4666
NONMMUG009813,0.411807182,4667
NONMMUG040278,0.411802648,4668
NONMMUG045991,0.411791802,4669
NONMMUG004857,0.411788496,4670
NONMMUG043193,0.411773799,4671
NONMMUG024498,0.411766944,4672
NONMMUG024815,0.411765133,4673
NONMMUG018902,0.411746635,4674
NONMMUG018697,0.411713697,4675
AW822252,0.411713264,4676
NONMMUG001214,0.411696637,4677
NONMMUG017668,0.411693724,4678
Gm16273,0.411673116,4679
NONMMUG006791,0.411648748,4680
NONMMUG015344,0.411646904,4681
NONMMUG028657,0.411644056,4682
NONMMUG009990,0.411643804,4683
NONMMUG007104,0.41163898,4684
NONMMUG017089,0.411610499,4685
1110046J04Rik,0.411569997,4686
NONMMUG008781,0.411550331,4687
Gm15655,0.41154518,4688
NONMMUG028181,0.411540018,4689
NONMMUG027331,0.411521442,4690
NONMMUG007763,0.411504385,4691
NONMMUG011141,0.411499901,4692
NONMMUG025856,0.411493357,4693
NONMMUG033085,0.411466747,4694
NONMMUG023636,0.411465431,4695
NONMMUG040911,0.411457596,4696
NONMMUG017302,0.411443268,4697
NONMMUG019077,0.411436446,4698
NONMMUG039805,0.411412141,4699
NONMMUG031040,0.411377052,4700
NONMMUG013047,0.411359618,4701
4933406J10Rik,0.411339506,4702
NONMMUG024802,0.411313377,4703
NONMMUG004902,0.411312199,4704
NONMMUG016701,0.41127331,4705
NONMMUG028849,0.411265418,4706
NONMMUG041511,0.411260278,4707
NONMMUG042073,0.411243462,4708
NONMMUG014252,0.411239595,4709
NONMMUG008752,0.411234442,4710
Gm12977,0.411222478,4711
NONMMUG035086,0.411215804,4712
NONMMUG045627,0.411187528,4713
NONMMUG012466,0.411186134,4714
RPI002_013458,0.411178542,4715
1110018N20Rik,0.411176038,4716
NONMMUG019036,0.41116613,4717
NONMMUG035251,0.411149075,4718
RPI002_013833,0.411123848,4719
NONMMUG023941,0.411116817,4720
NONMMUG041549,0.411113805,4721
NONMMUG005888,0.411108263,4722
NONMMUG040555,0.411097234,4723
Gm25483,0.411093992,4724
NONMMUG014527,0.411082834,4725
NONMMUG021372,0.411059106,4726
NONMMUG021754,0.411057589,4727
NONMMUG008425,0.411022095,4728
NONMMUG017857,0.411015094,4729
NONMMUG005613,0.411012971,4730
Gm13684,0.411004544,4731
NONMMUG014520,0.410991474,4732
NONMMUG018657,0.410987012,4733
NONMMUG023225,0.410961447,4734
NONMMUG003501,0.410911647,4735
NONMMUG003518,0.410884619,4736
NONMMUG002334,0.410876832,4737
NONMMUG001764,0.410868305,4738
Gm14608,0.410860482,4739
NONMMUG015440,0.41081862,4740
NONMMUG045832,0.410799663,4741
NONMMUG013299,0.41079737,4742
NONMMUG024756,0.410788962,4743
NONMMUG036683,0.41077326,4744
NONMMUG004507,0.410771375,4745
NONMMUG016206,0.410747564,4746
NONMMUG008874,0.410741447,4747
NONMMUG034219,0.410718805,4748
NONMMUG023282,0.410710377,4749
NONMMUG036764,0.41070779,4750
Gm10478,0.410707498,4751
AC149052.1,0.410707272,4752
NONMMUG034405,0.410695144,4753
NONMMUG043907,0.410693238,4754
AC144818.1,0.410682711,4755
NONMMUG042380,0.410664195,4756
AC163666.1,0.410663985,4757
NONMMUG013520,0.410638876,4758
BC048644,0.410600524,4759
NONMMUG033035,0.410587147,4760
NONMMUG009264,0.41058314,4761
NONMMUG017378,0.410544133,4762
NONMMUG043712,0.410522332,4763
NONMMUG014014,0.410445122,4764
NONMMUG008725,0.410444047,4765
NONMMUG026186,0.410414328,4766
NONMMUG036046,0.410411125,4767
NONMMUG037073,0.410383795,4768
NONMMUG002504,0.410382209,4769
NONMMUG026934,0.410375714,4770
Gm14427,0.41036342,4771
NONMMUG020185,0.410345317,4772
NONMMUG034372,0.410339524,4773
NONMMUG017075,0.410323038,4774
NONMMUG013458,0.410289729,4775
NONMMUG004558,0.410273276,4776
A930012L18Rik,0.410264289,4777
NONMMUG031672,0.410238205,4778
NONMMUG000683,0.410210971,4779
NONMMUG023166,0.410209491,4780
NONMMUG001212,0.410191761,4781
NONMMUG034542,0.41013021,4782
NONMMUG010871,0.410092077,4783
Gm11638,0.410078982,4784
RPI002_012570,0.410064119,4785
NONMMUG023238,0.41005616,4786
NONMMUG000597,0.410056034,4787
Gm17705,0.410053337,4788
NONMMUG029973,0.410046384,4789
NONMMUG006431,0.41003798,4790
NONMMUG040433,0.410031233,4791
NONMMUG010328,0.410022411,4792
NONMMUG010580,0.410018813,4793
NONMMUG040706,0.409988139,4794
NONMMUG043287,0.409974856,4795
RPI002_009018,0.409973174,4796
Gm11264,0.40996362,4797
NONMMUG004356,0.40995936,4798
NONMMUG043673,0.409935096,4799
NONMMUG038705,0.409933942,4800
NONMMUG031158,0.409920232,4801
NONMMUG027414,0.409898791,4802
NONMMUG000392,0.409894638,4803
NONMMUG045149,0.409893979,4804
NONMMUG043350,0.409883977,4805
NONMMUG033082,0.409852004,4806
NONMMUG037130,0.409832222,4807
NONMMUG002939,0.409830258,4808
NONMMUG038361,0.409829931,4809
NONMMUG019617,0.409828737,4810
NONMMUG037267,0.409812101,4811
NONMMUG032121,0.409807104,4812
NONMMUG026218,0.409800101,4813
NONMMUG027286,0.409795762,4814
NONMMUG019449,0.409790123,4815
NONMMUG021478,0.409774028,4816
NONMMUG019041,0.40977258,4817
NONMMUG034546,0.40976618,4818
NONMMUG029969,0.409758934,4819
NONMMUG015659,0.409743134,4820
NONMMUG029988,0.409678525,4821
NONMMUG031698,0.40967796,4822
AC055766.1,0.409665095,4823
AC140333.2,0.4096352,4824
NONMMUG023301,0.409618744,4825
NONMMUG011676,0.409591069,4826
NONMMUG008914,0.409556681,4827
NONMMUG024542,0.409547963,4828
NONMMUG031678,0.409515953,4829
RPI002_010656,0.409495943,4830
NONMMUG017811,0.409482037,4831
NONMMUG018981,0.409444857,4832
NONMMUG011868,0.409429157,4833
NONMMUG009288,0.409399835,4834
NONMMUG028460,0.409386628,4835
9430021M05Rik,0.409325519,4836
NONMMUG028948,0.409311153,4837
Gm20638,0.409288756,4838
NONMMUG018780,0.409265767,4839
NONMMUG014667,0.409264411,4840
RPI002_012361,0.409263677,4841
NONMMUG006771,0.409244513,4842
Gm11732,0.409203913,4843
NONMMUG043563,0.409177072,4844
NONMMUG022108,0.409174824,4845
NONMMUG040841,0.409165225,4846
NONMMUG011251,0.409155635,4847
NONMMUG042735,0.409113556,4848
NONMMUG025873,0.40909233,4849
Gm11491,0.409082716,4850
NONMMUG003955,0.409066513,4851
NONMMUG002011,0.409001444,4852
RPI002_009197,0.408999317,4853
NONMMUG041654,0.408906611,4854
2810455O05Rik,0.408897197,4855
NONMMUG044163,0.408888908,4856
Gm15469,0.408873108,4857
AC170188.1,0.408850473,4858
RPI002_008617,0.408847693,4859
NONMMUG013204,0.408844423,4860
NONMMUG034268,0.408769049,4861
NONMMUG039252,0.408748861,4862
NONMMUG034747,0.408710232,4863
NONMMUG013847,0.408690561,4864
NONMMUG041010,0.408648653,4865
NONMMUG039001,0.408639087,4866
NONMMUG039995,0.408629617,4867
NONMMUG041389,0.408624712,4868
NONMMUG026523,0.408594718,4869
NONMMUG020091,0.408570612,4870
Gm22176,0.408562055,4871
NONMMUG002046,0.408542991,4872
NONMMUG026646,0.4085343,4873
NONMMUG028963,0.408531765,4874
NONMMUG042220,0.408523117,4875
NONMMUG021513,0.408521244,4876
NONMMUG038665,0.408512625,4877
NONMMUG037764,0.408512119,4878
Gm12915,0.408507188,4879
RPI002_009412,0.408490426,4880
NONMMUG014355,0.408483477,4881
2610100L16Rik,0.408456506,4882
NONMMUG011457,0.40844374,4883
NONMMUG003121,0.408442372,4884
NONMMUG009296,0.408422151,4885
NONMMUG035394,0.408410132,4886
NONMMUG020778,0.408381841,4887
NONMMUG004962,0.408346555,4888
NONMMUG019564,0.408333814,4889
NONMMUG038789,0.408283607,4890
NONMMUG006732,0.408274989,4891
NONMMUG030963,0.408264509,4892
RP23-88A13.3,0.408246748,4893
NONMMUG020061,0.408205713,4894
NONMMUG011546,0.408174026,4895
NONMMUG011160,0.408168924,4896
NONMMUG037144,0.408110152,4897
NONMMUG039829,0.40810737,4898
NONMMUG026165,0.408082988,4899
NONMMUG018488,0.408044939,4900
NONMMUG015627,0.408001096,4901
NONMMUG016325,0.4079534,4902
Gm10562,0.407917111,4903
NONMMUG009307,0.407854736,4904
Gm15239,0.407851289,4905
NONMMUG043309,0.407843018,4906
NONMMUG035186,0.407829767,4907
NONMMUG001311,0.407823843,4908
NONMMUG002376,0.407808194,4909
NONMMUG016385,0.407801855,4910
NONMMUG002147,0.407791752,4911
NONMMUG002527,0.407784274,4912
AC175315.1,0.40774676,4913
NONMMUG024489,0.407740683,4914
NONMMUG042682,0.407716189,4915
NONMMUG004372,0.407599533,4916
NONMMUG000539,0.407571547,4917
NONMMUG026643,0.407568268,4918
NONMMUG018802,0.407561089,4919
NONMMUG031442,0.407511312,4920
NONMMUG015722,0.407488087,4921
NONMMUG046221,0.407487624,4922
NONMMUG005456,0.407448379,4923
NONMMUG008897,0.407446258,4924
NONMMUG042461,0.407407782,4925
NONMMUG011199,0.407401425,4926
AL669855.1,0.407377272,4927
NONMMUG000231,0.407376319,4928
NONMMUG006829,0.407364931,4929
NONMMUG041535,0.407354538,4930
NONMMUG028079,0.40734496,4931
NONMMUG020205,0.407301447,4932
Gm16278,0.407299418,4933
NONMMUG017067,0.407268114,4934
NONMMUG007605,0.407267191,4935
NONMMUG015343,0.407265689,4936
NONMMUG004801,0.407257331,4937
NONMMUG039509,0.407235779,4938
Gm15799,0.407229685,4939
NONMMUG044204,0.407227598,4940
NONMMUG005795,0.407226376,4941
NONMMUG019538,0.407205397,4942
NONMMUG019675,0.407170507,4943
Gm12974,0.40714571,4944
NONMMUG014580,0.4071357,4945
NONMMUG013579,0.40713345,4946
NONMMUG007262,0.407120221,4947
NONMMUG000949,0.407111061,4948
NONMMUG026337,0.40710984,4949
NONMMUG040041,0.407087747,4950
NONMMUG017995,0.407086116,4951
0610009E02Rik,0.407066772,4952
NONMMUG022869,0.407041998,4953
Gm16070,0.407014123,4954
NONMMUG028150,0.406995497,4955
NONMMUG017486,0.40696593,4956
NONMMUG000968,0.406937308,4957
NONMMUG021316,0.406937113,4958
NONMMUG000738,0.406923186,4959
Gm15862,0.406901824,4960
NONMMUG000829,0.406898509,4961
NONMMUG015329,0.406868559,4962
NONMMUG023646,0.406855529,4963
NONMMUG036924,0.406834222,4964
NONMMUG041261,0.406831899,4965
NONMMUG040950,0.406819365,4966
NONMMUG006799,0.406819329,4967
NONMMUG006957,0.406810799,4968
NONMMUG002199,0.406802783,4969
NONMMUG006196,0.406762927,4970
NONMMUG008254,0.406744073,4971
Gm13961,0.406740881,4972
1700011J10Rik,0.406730728,4973
NONMMUG027361,0.406702302,4974
NONMMUG004714,0.406700485,4975
NONMMUG035954,0.406682285,4976
NONMMUG035236,0.406655107,4977
RPI002_013108,0.40665457,4978
NONMMUG002999,0.406632744,4979
NONMMUG042626,0.406591639,4980
NONMMUG018010,0.406580825,4981
NONMMUG031025,0.406573836,4982
NONMMUG021546,0.406559215,4983
Gm13361,0.40654676,4984
3632454L22Rik,0.406531977,4985
NONMMUG044231,0.40652572,4986
NONMMUG040993,0.406501462,4987
NONMMUG014272,0.406496044,4988
NONMMUG026672,0.406441981,4989
NONMMUG010529,0.406429193,4990
NONMMUG027872,0.40641394,4991
NONMMUG033939,0.406402937,4992
NONMMUG011918,0.406399012,4993
RPI002_013261,0.406385698,4994
NONMMUG019630,0.406385272,4995
NONMMUG002535,0.406385203,4996
NONMMUG031166,0.40637546,4997
NONMMUG023114,0.406354496,4998
NONMMUG002493,0.406337119,4999
NONMMUG024872,0.406328212,5000
NONMMUG002726,0.406309363,5001
RPI002_008472,0.406298624,5002
NONMMUG013753,0.406243228,5003
NONMMUG008417,0.406209693,5004
NONMMUG015578,0.406115841,5005
NONMMUG019958,0.406107426,5006
NONMMUG029168,0.406103803,5007
RP23-251E2.4,0.40608991,5008
NONMMUG025245,0.406077179,5009
NONMMUG041574,0.40607565,5010
NONMMUG015001,0.406065837,5011
NONMMUG000887,0.406055997,5012
AC138457.1,0.405979889,5013
NONMMUG016226,0.405955105,5014
NONMMUG042538,0.405901376,5015
NONMMUG034042,0.405889552,5016
NONMMUG012536,0.405874625,5017
NONMMUG015835,0.405859872,5018
NONMMUG031385,0.405858559,5019
AC158928.1,0.405853946,5020
NONMMUG002665,0.405838898,5021
NONMMUG011752,0.405837293,5022
2810442N19Rik,0.40582733,5023
NONMMUG030052,0.405824892,5024
NONMMUG009327,0.405788162,5025
NONMMUG025436,0.4057771,5026
NONMMUG022748,0.405718154,5027
NONMMUG036199,0.405690914,5028
NONMMUG013849,0.405684436,5029
NONMMUG035845,0.405670864,5030
NONMMUG019561,0.405656678,5031
NONMMUG000470,0.405653586,5032
NONMMUG028791,0.405635664,5033
NONMMUG007943,0.405629776,5034
NONMMUG000252,0.405619108,5035
NONMMUG034375,0.405604046,5036
AC116739.1,0.405602877,5037
NONMMUG012393,0.405600991,5038
NONMMUG041355,0.405568178,5039
RPI002_007948,0.405567706,5040
NONMMUG017080,0.405554807,5041
NONMMUG038254,0.405551276,5042
NONMMUG021362,0.405550972,5043
NONMMUG015260,0.405512957,5044
NONMMUG011010,0.405495252,5045
NONMMUG032603,0.405469471,5046
NONMMUG034595,0.405460463,5047
NONMMUG021108,0.405428274,5048
NONMMUG021996,0.405420661,5049
NONMMUG010813,0.405420409,5050
NONMMUG018103,0.405412736,5051
NONMMUG041452,0.405409226,5052
NONMMUG011667,0.405393672,5053
Gm22388,0.405374631,5054
NONMMUG024356,0.405355238,5055
NONMMUG020178,0.405332658,5056
NONMMUG021696,0.405317322,5057
NONMMUG036172,0.405267415,5058
Gm13262,0.40526352,5059
NONMMUG015162,0.405255331,5060
4930558J22Rik,0.40522701,5061
NONMMUG020828,0.405212311,5062
NONMMUG009677,0.405209037,5063
NONMMUG040667,0.405190076,5064
RPI002_011138,0.405186778,5065
H19,0.405169742,5066
NONMMUG013846,0.405169437,5067
Gm11889,0.405162826,5068
NONMMUG019868,0.405161887,5069
NONMMUG011937,0.405161143,5070
NONMMUG003091,0.405129428,5071
NONMMUG026109,0.405124879,5072
NONMMUG022322,0.405105164,5073
NONMMUG006043,0.405073361,5074
NONMMUG004724,0.405068474,5075
NONMMUG032926,0.404944599,5076
NONMMUG016627,0.404910959,5077
NONMMUG004847,0.404894021,5078
NONMMUG037452,0.40485794,5079
NONMMUG016960,0.404851356,5080
NONMMUG004833,0.404849287,5081
NONMMUG040540,0.404840747,5082
NONMMUG027030,0.404834629,5083
3110056K07Rik,0.404809915,5084
NONMMUG034934,0.404776142,5085
NONMMUG023962,0.404729868,5086
NONMMUG007917,0.40472957,5087
NONMMUG031384,0.404716049,5088
NONMMUG031341,0.40470085,5089
NONMMUG010211,0.404696659,5090
NONMMUG037598,0.404655214,5091
RPI002_012695,0.404634506,5092
NONMMUG033287,0.404621735,5093
NONMMUG007418,0.404607117,5094
AL844576.1,0.404605414,5095
NONMMUG043883,0.404599148,5096
NONMMUG032044,0.404573407,5097
Gm4409,0.404561782,5098
NONMMUG003011,0.404498082,5099
NONMMUG015434,0.404471691,5100
NONMMUG026594,0.404426912,5101
Gm22025,0.40441775,5102
NONMMUG036852,0.404397734,5103
NONMMUG001624,0.404390961,5104
NONMMUG006914,0.404374632,5105
RP23-404J7.5,0.404333306,5106
NONMMUG014671,0.404279602,5107
NONMMUG002205,0.404247076,5108
NONMMUG007425,0.40423645,5109
NONMMUG003902,0.404225735,5110
NONMMUG036044,0.404220004,5111
NONMMUG029607,0.404181795,5112
NONMMUG028725,0.404144066,5113
NONMMUG025511,0.404142328,5114
AC114820.1,0.40412927,5115
NONMMUG018373,0.404126959,5116
NONMMUG036806,0.404126368,5117
Gm12539,0.404124119,5118
NONMMUG024470,0.404114487,5119
NONMMUG037186,0.404081719,5120
Dlx6as1,0.404075985,5121
NONMMUG016778,0.404049234,5122
NONMMUG035031,0.404015355,5123
NONMMUG030541,0.4040089,5124
NONMMUG035057,0.403977782,5125
NONMMUG028292,0.403976005,5126
NONMMUG043095,0.403973811,5127
NONMMUG022651,0.403963408,5128
NONMMUG036290,0.403960028,5129
NONMMUG034825,0.403941,5130
NONMMUG000071,0.403890165,5131
NONMMUG042801,0.40388721,5132
NONMMUG004935,0.403877608,5133
NONMMUG041928,0.40386672,5134
NONMMUG038069,0.403852153,5135
NONMMUG015707,0.403844035,5136
NONMMUG008447,0.403836228,5137
n287285,0.403790887,5138
NONMMUG004947,0.403780298,5139
NONMMUG002312,0.40375084,5140
NONMMUG025191,0.403730179,5141
NONMMUG004925,0.403724054,5142
Gm15514,0.403714302,5143
NONMMUG017558,0.403685295,5144
NONMMUG013607,0.40366136,5145
A730060N03Rik,0.403651536,5146
NONMMUG024347,0.403627066,5147
NONMMUG018638,0.403622699,5148
NONMMUG031466,0.403586855,5149
NONMMUG012836,0.403564291,5150
1700012B15Rik,0.403548485,5151
NONMMUG021878,0.40354829,5152
NONMMUG015194,0.403541794,5153
Gm20682,0.403505989,5154
NONMMUG004665,0.403501704,5155
NONMMUG026695,0.403498957,5156
NONMMUG012067,0.403496892,5157
NONMMUG027975,0.403494174,5158
NONMMUG035539,0.40349396,5159
NONMMUG006747,0.40346642,5160
NONMMUG029824,0.403461636,5161
NONMMUG036065,0.403426307,5162
RPI002_013257,0.403423875,5163
NONMMUG012026,0.403369414,5164
NONMMUG033668,0.403357533,5165
NONMMUG041964,0.403350223,5166
NONMMUG032663,0.403339211,5167
NONMMUG028219,0.403326336,5168
NONMMUG016498,0.403320839,5169
NONMMUG034781,0.403298649,5170
NONMMUG002026,0.403296771,5171
NONMMUG026239,0.403285004,5172
Gm16006,0.403269955,5173
Gm14260,0.40326897,5174
NONMMUG029904,0.40324337,5175
NONMMUG016646,0.403223759,5176
NONMMUG006242,0.40321473,5177
NONMMUG037345,0.403213333,5178
NONMMUG013509,0.403179508,5179
NONMMUG001542,0.403177781,5180
NONMMUG040439,0.403171312,5181
NONMMUG045484,0.403165628,5182
NONMMUG012668,0.403107763,5183
NONMMUG041947,0.403093536,5184
NONMMUG011043,0.403092116,5185
NONMMUG013680,0.403077249,5186
NONMMUG016717,0.403059026,5187
NONMMUG006561,0.403052415,5188
NONMMUG007656,0.403028918,5189
NONMMUG009769,0.40302539,5190
NONMMUG035433,0.403017502,5191
NONMMUG035279,0.403016247,5192
NONMMUG043475,0.403009701,5193
NONMMUG018678,0.402951572,5194
NONMMUG016401,0.402943023,5195
4930580A09Rik,0.402935783,5196
RPI002_011159,0.402931542,5197
NONMMUG039955,0.402928954,5198
NONMMUG000315,0.402869916,5199
NONMMUG026376,0.402866351,5200
NONMMUG002576,0.402843114,5201
NONMMUG037002,0.402841453,5202
NONMMUG036482,0.402840732,5203
NONMMUG010049,0.402820704,5204
NONMMUG028298,0.402807671,5205
NONMMUG037779,0.402804496,5206
NONMMUG016504,0.402771014,5207
NONMMUG023154,0.402733457,5208
NONMMUG023782,0.402704956,5209
NONMMUG023891,0.402695737,5210
NONMMUG017357,0.402695324,5211
NONMMUG005706,0.402693416,5212
NONMMUG021380,0.402684179,5213
NONMMUG001951,0.402650826,5214
Gm2735,0.4026008,5215
NONMMUG019119,0.40255467,5216
NONMMUG018343,0.402538636,5217
NONMMUG004231,0.402535365,5218
NONMMUG038677,0.402513699,5219
NONMMUG027431,0.402505052,5220
NONMMUG018943,0.402491718,5221
NONMMUG011186,0.402444622,5222
RPI002_011133,0.402435787,5223
Gm16231,0.402426231,5224
Gm16523,0.402417185,5225
NONMMUG027358,0.40240767,5226
NONMMUG035403,0.402402928,5227
NONMMUG002197,0.402401869,5228
NONMMUG038290,0.402398333,5229
NONMMUG016336,0.402398267,5230
NONMMUG020292,0.402377728,5231
NONMMUG044322,0.402374451,5232
NONMMUG005763,0.402315798,5233
NONMMUG011732,0.402272752,5234
NONMMUG024331,0.4022473,5235
NONMMUG033068,0.402246987,5236
NONMMUG042560,0.402235207,5237
NONMMUG019116,0.40220428,5238
NONMMUG016882,0.402155722,5239
NONMMUG035929,0.402152662,5240
NONMMUG004233,0.402099214,5241
NONMMUG017482,0.402078684,5242
NONMMUG034890,0.402057996,5243
NONMMUG011131,0.402040437,5244
NONMMUG010012,0.402036769,5245
NONMMUG000080,0.40201237,5246
4932443L11Rik,0.401998292,5247
NONMMUG034695,0.401996466,5248
E130215H24Rik,0.401969562,5249
4930551L18Rik,0.401950757,5250
NONMMUG004946,0.40192032,5251
NONMMUG036297,0.401900678,5252
NONMMUG020116,0.401860689,5253
NONMMUG011154,0.401844915,5254
NONMMUG036069,0.401844502,5255
NONMMUG010779,0.401832796,5256
NONMMUG034089,0.40181046,5257
AC148089.1,0.401805835,5258
NONMMUG008926,0.401772166,5259
NONMMUG034123,0.401754704,5260
NONMMUG003855,0.401750784,5261
NONMMUG044234,0.401750572,5262
NONMMUG009411,0.401713111,5263
NONMMUG033036,0.401711721,5264
NONMMUG004526,0.401708367,5265
NONMMUG020008,0.401693309,5266
NONMMUG019118,0.401686994,5267
